,Unnamed: 0,cam,ImagePath,badImage,motion,grayscale
8321,8321.0,15.0,2017_SBU4_02130643,False,False,True
8322,8322.0,15.0,2017_SBU4_07040731,False,False,True
8323,8323.0,15.0,2017_SBU4_06160777,False,True,False
8324,8324.0,15.0,2017_SBU4_06260238,False,False,False
8325,8325.0,15.0,2017_SBU4_03290296,False,False,True
8326,8326.0,15.0,2017_SBU4_06130440,False,False,True
8327,8327.0,15.0,2017_SBU4_05270321,False,True,False
8328,8328.0,15.0,2017_SBU4_02190340,False,True,False
8329,8329.0,15.0,2017_SBU4_03010423,False,False,True
8330,8330.0,15.0,2017_SBU4_06270034,False,False,False
8331,8331.0,15.0,2017_SBU4_03300465,False,False,False
8332,8332.0,15.0,2017_SBU4_05010901,False,False,True
8333,8333.0,15.0,2017_SBU4_07070086,False,False,False
8334,8334.0,15.0,2017_SBU4_01270005,False,False,False
8335,8335.0,15.0,2017_SBU4_05040134,False,False,True
8336,8336.0,15.0,2017_SBU4_05270293,False,False,False
8337,8337.0,15.0,2017_SBU4_02170130,False,True,False
8338,8338.0,15.0,2017_SBU4_07110570,False,True,False
8339,8339.0,15.0,2017_SBU4_06200338,False,False,True
8340,8340.0,15.0,2017_SBU4_06250086,False,False,False
8341,8341.0,15.0,2017_SBU4_04090566,False,False,True
8342,8342.0,15.0,2017_SBU4_03090260,False,False,False
8343,8343.0,15.0,2017_SBU4_05030112,False,False,True
8344,8344.0,15.0,2017_SBU4_05240717,False,False,True
8345,8345.0,15.0,2017_SBU4_05020959,False,False,False
8346,8346.0,15.0,2017_SBU4_06180144,False,False,False
8347,8347.0,15.0,2017_SBU4_06290233,False,True,False
8348,8348.0,15.0,2017_SBU4_06170907,False,True,False
8349,8349.0,15.0,2017_SBU4_03090290,False,False,True
8350,8350.0,15.0,2017_SBU4_02260045,False,False,False
8351,8351.0,15.0,2017_SBU4_06100045,False,True,False
8352,8352.0,15.0,2017_SBU4_05140354,False,False,False
8353,8353.0,15.0,2017_SBU4_04250246,False,False,True
8354,8354.0,15.0,2017_SBU4_05230488,False,True,False
8355,8355.0,15.0,2017_SBU4_06080710,False,True,False
8356,8356.0,15.0,2017_SBU4_04010670,False,False,False
8357,8357.0,15.0,2017_SBU4_06100971,False,False,False
8358,8358.0,15.0,2017_SBU4_04110776,False,False,True
8359,8359.0,15.0,2017_SBU4_04250196,False,False,False
8360,8360.0,15.0,2017_SBU4_04200712,False,False,True
8361,8361.0,15.0,2017_SBU4_04090560,False,False,True
8362,8362.0,15.0,2017_SBU4_05260997,False,False,True
8363,8363.0,15.0,2017_SBU4_06180160,False,False,False
8364,8364.0,15.0,2017_SBU4_05120114,False,False,False
8365,8365.0,15.0,2017_SBU4_03220633,False,True,True
8366,8366.0,15.0,2017_SBU4_04270397,False,False,False
8367,8367.0,15.0,2017_SBU4_06020663,False,True,False
8368,8368.0,15.0,2017_SBU4_02270172,False,True,False
8369,8369.0,15.0,2017_SBU4_02100392,False,False,False
8370,8370.0,15.0,2017_SBU4_03090298,False,False,True
8371,8371.0,15.0,2017_SBU4_03120566,False,False,False
8372,8372.0,15.0,2017_SBU4_06010557,False,False,True
8373,8373.0,15.0,2017_SBU4_04190558,False,False,False
8374,8374.0,15.0,2017_SBU4_07160362,False,False,False
8375,8375.0,15.0,2017_SBU4_03030547,False,False,True
8376,8376.0,15.0,2017_SBU4_04250199,False,False,False
8377,8377.0,15.0,2017_SBU4_05220370,False,True,False
8378,8378.0,15.0,2017_SBU4_05150501,False,False,True
8379,8379.0,15.0,2017_SBU4_03110447,False,False,False
8380,8380.0,15.0,2017_SBU4_03110494,False,False,True
8381,8381.0,15.0,2017_SBU4_04270441,False,False,False
8382,8382.0,15.0,2017_SBU4_02280240,False,False,True
8383,8383.0,15.0,2017_SBU4_07140147,False,False,False
8384,8384.0,15.0,2017_SBU4_03100391,False,True,True
8385,8385.0,15.0,2017_SBU4_03040750,False,False,True
8386,8386.0,15.0,2017_SBU4_06010494,False,True,False
8387,8387.0,15.0,2017_SBU4_02190285,False,False,True
8388,8388.0,15.0,2017_SBU4_06130412,False,True,False
8389,8389.0,15.0,2017_SBU4_06080766,False,True,False
8390,8390.0,15.0,2017_SBU4_02280291,False,False,False
8391,8391.0,15.0,2017_SBU4_06030006,False,True,True
8392,8392.0,15.0,2017_SBU4_07050857,False,False,False
8393,8393.0,15.0,2017_SBU4_02230715,False,False,False
8394,8394.0,15.0,2017_SBU4_02030699,False,False,False
8395,8395.0,15.0,2017_SBU4_03110421,False,False,True
8396,8396.0,15.0,2017_SBU4_03010370,False,False,True
8397,8397.0,15.0,2017_SBU4_04160277,False,False,False
8398,8398.0,15.0,2017_SBU4_06120310,False,False,False
8399,8399.0,15.0,2017_SBU4_06050323,False,False,True
8400,8400.0,15.0,2017_SBU4_03060925,False,False,False
8401,8401.0,15.0,2017_SBU4_07010405,False,False,True
8402,8402.0,15.0,2017_SBU4_03060979,False,False,True
8403,8403.0,15.0,2017_SBU4_03220585,False,False,False
8404,8404.0,15.0,2017_SBU4_06150683,False,False,False
8405,8405.0,15.0,2017_SBU4_06010513,False,False,False
8406,8406.0,15.0,2017_SBU4_03140747,False,False,True
8407,8407.0,15.0,2017_SBU4_02180166,False,False,True
8408,8408.0,15.0,2017_SBU4_02170156,False,False,True
8409,8409.0,15.0,2017_SBU4_06020637,False,True,False
8410,8410.0,15.0,2017_SBU4_04190552,False,False,False
8411,8411.0,15.0,2017_SBU4_05150421,False,False,True
8412,8412.0,15.0,2017_SBU4_03060904,False,False,True
8413,8413.0,15.0,2017_SBU4_06010400,False,True,False
8414,8414.0,15.0,2017_SBU4_01310371,False,False,True
8415,8415.0,15.0,2017_SBU4_07170478,False,False,False
8416,8416.0,15.0,2017_SBU4_06210584,False,True,False
8417,8417.0,15.0,2017_SBU4_06230905,False,True,False
8418,8418.0,15.0,2017_SBU4_03170143,False,False,True
8419,8419.0,15.0,2017_SBU4_06270026,False,False,False
8420,8420.0,15.0,2017_SBU4_02260062,False,False,False
8421,8421.0,15.0,2017_SBU4_06170963,False,True,False
8422,8422.0,15.0,2017_SBU4_06190276,False,True,False
8423,8423.0,15.0,2017_SBU4_07030630,False,False,True
8424,8424.0,15.0,2017_SBU4_07160342,False,False,False
8425,8425.0,15.0,2017_SBU4_07140145,False,True,False
8426,8426.0,15.0,2017_SBU4_04160254,False,False,False
8427,8427.0,15.0,2017_SBU4_05210219,False,False,False
8428,8428.0,15.0,2017_SBU4_03040766,False,False,True
8429,8429.0,15.0,2017_SBU4_05230483,False,True,False
8430,8430.0,15.0,2017_SBU4_04040043,False,False,True
8431,8431.0,15.0,2017_SBU4_04270362,False,False,True
8432,8432.0,15.0,2017_SBU4_04030917,False,False,False
8433,8433.0,15.0,2017_SBU4_02260032,False,True,False
8434,8434.0,15.0,2017_SBU4_02260024,False,True,True
8435,8435.0,15.0,2017_SBU4_02230694,False,False,True
8436,8436.0,15.0,2017_SBU4_01310427,False,False,True
8437,8437.0,15.0,2017_SBU4_07140095,False,False,False
8438,8438.0,15.0,2017_SBU4_02200434,False,False,False
8439,8439.0,15.0,2017_SBU4_02110535,False,False,True
8440,8440.0,15.0,2017_SBU4_05060488,False,False,True
8441,8441.0,15.0,2017_SBU4_05290650,False,True,False
8442,8442.0,15.0,2017_SBU4_07140156,False,False,True
8443,8443.0,15.0,2017_SBU4_03300453,False,False,False
8444,8444.0,15.0,2017_SBU4_06240952,False,False,True
8445,8445.0,15.0,2017_SBU4_06170915,False,True,False
8446,8446.0,15.0,2017_SBU4_06200391,False,True,False
8447,8447.0,15.0,2017_SBU4_03040679,False,False,True
8448,8448.0,15.0,2017_SBU4_05260149,False,True,False
8449,8449.0,15.0,2017_SBU4_02100434,False,False,True
8450,8450.0,15.0,2017_SBU4_05240576,False,False,False
8451,8451.0,15.0,2017_SBU4_03290303,False,False,True
8452,8452.0,15.0,2017_SBU4_05240719,False,True,True
8453,8453.0,15.0,2017_SBU4_06010401,False,True,False
8454,8454.0,15.0,2017_SBU4_04210845,False,False,True
8455,8455.0,15.0,2017_SBU4_06070438,False,False,True
8456,8456.0,15.0,2017_SBU4_06260186,False,False,True
8457,8457.0,15.0,2017_SBU4_05180729,False,False,True
8458,8458.0,15.0,2017_SBU4_06190181,False,False,True
8459,8459.0,15.0,2017_SBU4_03100317,False,False,True
8460,8460.0,15.0,2017_SBU4_04130976,False,False,True
8461,8461.0,15.0,2017_SBU4_07100445,False,False,False
8462,8462.0,15.0,2017_SBU4_03230760,False,False,True
8463,8463.0,15.0,2017_SBU4_04100675,False,False,True
8464,8464.0,15.0,2017_SBU4_03300492,False,False,True
8465,8465.0,15.0,2017_SBU4_05290594,False,False,True
8466,8466.0,15.0,2017_SBU4_05150442,False,False,False
8467,8467.0,15.0,2017_SBU4_04270460,False,False,True
8468,8468.0,15.0,2017_SBU4_05250847,False,False,False
8469,8469.0,15.0,2017_SBU4_06120326,False,False,True
8470,8470.0,15.0,2017_SBU4_04100662,False,False,True
8471,8471.0,15.0,2017_SBU4_05260059,False,True,False
8472,8472.0,15.0,2017_SBU4_05240560,False,False,False
8473,8473.0,15.0,2017_SBU4_02030682,False,False,False
8474,8474.0,15.0,2017_SBU4_05070537,False,False,False
8475,8475.0,15.0,2017_SBU4_03250925,False,False,False
8476,8476.0,15.0,2017_SBU4_02210506,False,False,True
8477,8477.0,15.0,2017_SBU4_04050072,False,False,True
8478,8478.0,15.0,2017_SBU4_06160807,False,False,False
8479,8479.0,15.0,2017_SBU4_05100831,False,False,False
8480,8480.0,15.0,2017_SBU4_03040741,False,False,False
8481,8481.0,15.0,2017_SBU4_06270019,False,False,False
8482,8482.0,15.0,2017_SBU4_02180246,False,False,True
8483,8483.0,15.0,2017_SBU4_02120621,False,False,True
8484,8484.0,15.0,2017_SBU4_05100822,False,False,False
8485,8485.0,15.0,2017_SBU4_03240872,False,False,True
8486,8486.0,15.0,2017_SBU4_06010376,False,True,False
8487,8487.0,15.0,2017_SBU4_05180724,False,False,True
8488,8488.0,15.0,2017_SBU4_07070064,False,False,True
8489,8489.0,15.0,2017_SBU4_05260094,False,True,False
8490,8490.0,15.0,2017_SBU4_02250973,False,False,True
8491,8491.0,15.0,2017_SBU4_04010666,False,False,False
8492,8492.0,15.0,2017_SBU4_05280448,False,True,False
8493,8493.0,15.0,2017_SBU4_03070028,False,False,False
8494,8494.0,15.0,2017_SBU4_02280239,False,False,True
8495,8495.0,15.0,2017_SBU4_06040084,False,True,False
8496,8496.0,15.0,2017_SBU4_06010477,False,True,False
8497,8497.0,15.0,2017_SBU4_06170018,False,False,True
8498,8498.0,15.0,2017_SBU4_02200399,False,False,True
8499,8499.0,15.0,2017_SBU4_03270095,False,False,True
8500,8500.0,15.0,2017_SBU4_04230014,False,False,False
8501,8501.0,15.0,2017_SBU4_06150653,False,True,False
8502,8502.0,15.0,2017_SBU4_02280264,False,False,True
8503,8503.0,15.0,2017_SBU4_05040223,False,False,True
8504,8504.0,15.0,2017_SBU4_03040703,False,True,False
8505,8505.0,15.0,2017_SBU4_05280443,False,True,False
8506,8506.0,15.0,2017_SBU4_05310294,False,False,True
8507,8507.0,15.0,2017_SBU4_06030823,False,True,False
8508,8508.0,15.0,2017_SBU4_06030907,False,False,False
8509,8509.0,15.0,2017_SBU4_04070297,False,False,False
8510,8510.0,15.0,2017_SBU4_06070536,False,False,False
8511,8511.0,15.0,2017_SBU4_04270436,False,False,False
8512,8512.0,15.0,2017_SBU4_04250178,False,False,False
8513,8513.0,15.0,2017_SBU4_05120190,False,False,True
8514,8514.0,15.0,2017_SBU4_07170451,False,True,False
8515,8515.0,15.0,2017_SBU4_05310112,False,True,False
8516,8516.0,15.0,2017_SBU4_07110610,False,False,True
8517,8517.0,15.0,2017_SBU4_04150099,False,False,True
8518,8518.0,15.0,2017_SBU4_04270377,False,False,True
8519,8519.0,15.0,2017_SBU4_02200428,False,False,False
8520,8520.0,15.0,2017_SBU4_04070287,False,False,False
8521,8521.0,15.0,2017_SBU4_03230732,False,False,False
8522,8522.0,15.0,2017_SBU4_05010848,False,False,False
8523,8523.0,15.0,2017_SBU4_03090296,False,False,True
8524,8524.0,15.0,2017_SBU4_07060032,False,False,False
8525,8525.0,15.0,2017_SBU4_03090300,False,False,True
8526,8526.0,15.0,2017_SBU4_05070570,False,False,False
8527,8527.0,15.0,2017_SBU4_07100421,False,False,False
8528,8528.0,15.0,2017_SBU4_04100649,False,False,False
8529,8529.0,15.0,2017_SBU4_05160524,False,False,True
8530,8530.0,15.0,2017_SBU4_06200457,False,False,False
8531,8531.0,15.0,2017_SBU4_06070444,False,False,True
8532,8532.0,15.0,2017_SBU4_07020568,False,False,False
8533,8533.0,15.0,2017_SBU4_02220607,False,False,True
8534,8534.0,15.0,2017_SBU4_06190243,False,True,False
8535,8535.0,15.0,2017_SBU4_06060387,False,False,False
8536,8536.0,15.0,2017_SBU4_02050863,False,False,True
8537,8537.0,15.0,2017_SBU4_04280525,False,False,False
8538,8538.0,15.0,2017_SBU4_02050852,False,False,True
8539,8539.0,15.0,2017_SBU4_06250131,False,False,False
8540,8540.0,15.0,2017_SBU4_02200392,False,False,True
8541,8541.0,15.0,2017_SBU4_02100408,False,False,False
8542,8542.0,15.0,2017_SBU4_06220775,False,False,False
8543,8543.0,15.0,2017_SBU4_06130376,False,False,False
8544,8544.0,15.0,2017_SBU4_04160288,False,False,True
8545,8545.0,15.0,2017_SBU4_05290698,False,True,False
8546,8546.0,15.0,2017_SBU4_06010346,False,True,False
8547,8547.0,15.0,2017_SBU4_02140775,False,False,False
8548,8548.0,15.0,2017_SBU4_06280104,False,False,True
8549,8549.0,15.0,2017_SBU4_03010433,False,False,True
8550,8550.0,15.0,2017_SBU4_06170986,False,False,False
8551,8551.0,15.0,2017_SBU4_05130213,False,False,True
8552,8552.0,15.0,2017_SBU4_02190272,False,False,True
8553,8553.0,15.0,2017_SBU4_03160021,False,False,True
8554,8554.0,15.0,2017_SBU4_03140755,False,False,True
8555,8555.0,15.0,2017_SBU4_06120256,False,False,False
8556,8556.0,15.0,2017_SBU4_03110415,False,False,True
8557,8557.0,15.0,2017_SBU4_06160749,False,False,False
8558,8558.0,15.0,2017_SBU4_05300018,False,True,False
8559,8559.0,15.0,2017_SBU4_04140042,False,False,False
8560,8560.0,15.0,2017_SBU4_03060922,False,False,True
8561,8561.0,15.0,2017_SBU4_04110740,False,False,False
8562,8562.0,15.0,2017_SBU4_06100068,False,True,False
8563,8563.0,15.0,2017_SBU4_03250963,False,False,False
8564,8564.0,15.0,2017_SBU4_07070147,False,False,False
8565,8565.0,15.0,2017_SBU4_06030788,False,False,False
8566,8566.0,15.0,2017_SBU4_06190205,False,False,False
8567,8567.0,15.0,2017_SBU4_02040785,False,False,False
8568,8568.0,15.0,2017_SBU4_07150188,False,False,True
8569,8569.0,15.0,2017_SBU4_06220677,False,False,True
8570,8570.0,15.0,2017_SBU4_06040137,False,True,False
8571,8571.0,15.0,2017_SBU4_05020975,False,False,False
8572,8572.0,15.0,2017_SBU4_02050906,False,False,False
8573,8573.0,15.0,2017_SBU4_02210500,False,False,True
8574,8574.0,15.0,2017_SBU4_06040101,False,True,False
8575,8575.0,15.0,2017_SBU4_02220610,False,True,False
8576,8576.0,15.0,2017_SBU4_05240670,False,True,False
8577,8577.0,15.0,2017_SBU4_03110492,False,False,True
8578,8578.0,15.0,2017_SBU4_05080600,False,False,True
8579,8579.0,15.0,2017_SBU4_07010473,False,False,False
8580,8580.0,15.0,2017_SBU4_03070004,False,False,True
8581,8581.0,15.0,2017_SBU4_05020993,False,True,False
8582,8582.0,15.0,2017_SBU4_04100672,False,False,True
8583,8583.0,15.0,2017_SBU4_04130947,False,False,False
8584,8584.0,15.0,2017_SBU4_05300905,False,False,False
8585,8585.0,15.0,2017_SBU4_04220914,False,False,False
8586,8586.0,15.0,2017_SBU4_02080220,False,False,True
8587,8587.0,15.0,2017_SBU4_02050849,False,False,True
8588,8588.0,15.0,2017_SBU4_07020550,False,False,False
8589,8589.0,15.0,2017_SBU4_07080282,False,False,True
8590,8590.0,15.0,2017_SBU4_03160996,False,False,False
8591,8591.0,15.0,2017_SBU4_06110211,False,False,False
8592,8592.0,15.0,2017_SBU4_04170314,False,False,True
8593,8593.0,15.0,2017_SBU4_03050775,False,False,True
8594,8594.0,15.0,2017_SBU4_06010542,False,True,True
8595,8595.0,15.0,2017_SBU4_07130012,False,False,False
8596,8596.0,15.0,2017_SBU4_05280468,False,True,False
8597,8597.0,15.0,2017_SBU4_07020558,False,False,False
8598,8598.0,15.0,2017_SBU4_06200365,False,False,False
8599,8599.0,15.0,2017_SBU4_03170148,False,False,True
8600,8600.0,15.0,2017_SBU4_05060384,False,False,False
8601,8601.0,15.0,2017_SBU4_05080606,False,False,True
8602,8602.0,15.0,2017_SBU4_05110030,False,False,False
8603,8603.0,15.0,2017_SBU4_04110716,False,False,False
8604,8604.0,15.0,2017_SBU4_05210191,False,False,False
8605,8605.0,15.0,2017_SBU4_05040139,False,False,True
8606,8606.0,15.0,2017_SBU4_03210470,False,False,True
8607,8607.0,15.0,2017_SBU4_06050251,False,False,False
8608,8608.0,15.0,2017_SBU4_02170111,False,False,False
8609,8609.0,15.0,2017_SBU4_05140308,False,False,True
8610,8610.0,15.0,2017_SBU4_05200065,False,False,False
8611,8611.0,15.0,2017_SBU4_06010546,False,False,True
8612,8612.0,15.0,2017_SBU4_05100895,False,False,True
8613,8613.0,15.0,2017_SBU4_06050246,False,True,False
8614,8614.0,15.0,2017_SBU4_02260082,False,False,True
8615,8615.0,15.0,2017_SBU4_03310506,False,False,True
8616,8616.0,15.0,2017_SBU4_03270142,False,False,False
8617,8617.0,15.0,2017_SBU4_02230696,False,False,True
8618,8618.0,15.0,2017_SBU4_04120840,False,False,False
8619,8619.0,15.0,2017_SBU4_07120691,False,True,False
8620,8620.0,15.0,2017_SBU4_01310432,False,False,True
8621,8621.0,15.0,2017_SBU4_03290372,False,False,False
8622,8622.0,15.0,2017_SBU4_05030020,False,False,True
8623,8623.0,15.0,2017_SBU4_07030666,False,False,False
8624,8624.0,15.0,2017_SBU4_02200401,False,True,True
8625,8625.0,15.0,2017_SBU4_03050837,False,False,False
8626,8626.0,15.0,2017_SBU4_06290276,False,False,False
8627,8627.0,15.0,2017_SBU4_02120602,False,False,False
8628,8628.0,15.0,2017_SBU4_06190308,False,False,False
8629,8629.0,15.0,2017_SBU4_05060410,False,True,False
8630,8630.0,15.0,2017_SBU4_04210847,False,False,True
8631,8631.0,15.0,2017_SBU4_06110166,False,False,False
8632,8632.0,15.0,2017_SBU4_06220742,False,True,False
8633,8633.0,15.0,2017_SBU4_04240118,False,False,False
8634,8634.0,15.0,2017_SBU4_02240808,False,False,True
8635,8635.0,15.0,2017_SBU4_06290266,False,False,False
8636,8636.0,15.0,2017_SBU4_02080221,False,False,True
8637,8637.0,15.0,2017_SBU4_05290670,False,False,False
8638,8638.0,15.0,2017_SBU4_06270011,False,True,False
8639,8639.0,15.0,2017_SBU4_03040724,False,False,False
8640,8640.0,15.0,2017_SBU4_06090874,False,False,False
8641,8641.0,15.0,2017_SBU4_02240875,False,False,True
8642,8642.0,15.0,2017_SBU4_03050804,False,False,True
8643,8643.0,15.0,2017_SBU4_05280459,False,True,False
8644,8644.0,15.0,2017_SBU4_02160957,False,False,True
8645,8645.0,15.0,2017_SBU4_06090922,False,False,False
8646,8646.0,15.0,2017_SBU4_03050809,False,False,False
8647,8647.0,15.0,2017_SBU4_06250084,False,False,False
8648,8648.0,15.0,2017_SBU4_05310125,False,True,False
8649,8649.0,15.0,2017_SBU4_04160251,False,False,False
8650,8650.0,15.0,2017_SBU4_05190959,False,False,False
8651,8651.0,15.0,2017_SBU4_02150857,False,False,True
8652,8652.0,15.0,2017_SBU4_03030582,False,False,False
8653,8653.0,15.0,2017_SBU4_07010430,False,False,False
8654,8654.0,15.0,2017_SBU4_06180088,False,False,False
8655,8655.0,15.0,2017_SBU4_03060991,False,False,True
8656,8656.0,15.0,2017_SBU4_06050248,False,False,False
8657,8657.0,15.0,2017_SBU4_05040195,False,False,False
8658,8658.0,15.0,2017_SBU4_04190605,False,False,True
8659,8659.0,15.0,2017_SBU4_05260067,False,False,False
8660,8660.0,15.0,2017_SBU4_03250875,False,False,True
8661,8661.0,15.0,2017_SBU4_02240785,False,False,True
8662,8662.0,15.0,2017_SBU4_04110732,False,False,False
8663,8663.0,15.0,2017_SBU4_05120193,False,False,True
8664,8664.0,15.0,2017_SBU4_03310526,False,False,False
8665,8665.0,15.0,2017_SBU4_04230991,False,True,False
8666,8666.0,15.0,2017_SBU4_01280129,False,False,True
8667,8667.0,15.0,2017_SBU4_02050924,False,False,True
8668,8668.0,15.0,2017_SBU4_06020597,False,True,False
8669,8669.0,15.0,2017_SBU4_05100804,False,False,True
8670,8670.0,15.0,2017_SBU4_04260337,False,False,False
8671,8671.0,15.0,2017_SBU4_06290201,False,False,False
8672,8672.0,15.0,2017_SBU4_06290223,False,True,False
8673,8673.0,15.0,2017_SBU4_03140784,False,False,False
8674,8674.0,15.0,2017_SBU4_02100411,False,False,False
8675,8675.0,15.0,2017_SBU4_07100411,False,False,True
8676,8676.0,15.0,2017_SBU4_06270015,False,True,False
8677,8677.0,15.0,2017_SBU4_04090509,False,False,False
8678,8678.0,15.0,2017_SBU4_06060389,False,False,False
8679,8679.0,15.0,2017_SBU4_03180188,False,False,False
8680,8680.0,15.0,2017_SBU4_04190609,False,False,True
8681,8681.0,15.0,2017_SBU4_03090225,False,False,True
8682,8682.0,15.0,2017_SBU4_05030080,False,False,False
8683,8683.0,15.0,2017_SBU4_03240765,False,False,True
8684,8684.0,15.0,2017_SBU4_05290667,False,True,False
8685,8685.0,15.0,2017_SBU4_04030888,False,False,False
8686,8686.0,15.0,2017_SBU4_06010299,False,False,True
8687,8687.0,15.0,2017_SBU4_04050122,False,False,False
8688,8688.0,15.0,2017_SBU4_06080722,False,True,False
8689,8689.0,15.0,2017_SBU4_03220607,False,False,False
8690,8690.0,15.0,2017_SBU4_05050307,False,False,False
8691,8691.0,15.0,2017_SBU4_03150848,False,False,True
8692,8692.0,15.0,2017_SBU4_05100900,False,False,True
8693,8693.0,15.0,2017_SBU4_03020528,False,False,True
8694,8694.0,15.0,2017_SBU4_06010478,False,True,False
8695,8695.0,15.0,2017_SBU4_03200405,False,False,False
8696,8696.0,15.0,2017_SBU4_02260021,False,False,True
8697,8697.0,15.0,2017_SBU4_04130897,False,False,True
8698,8698.0,15.0,2017_SBU4_05210181,False,False,False
8699,8699.0,15.0,2017_SBU4_06280076,False,False,True
8700,8700.0,15.0,2017_SBU4_05160610,False,False,True
8701,8701.0,15.0,2017_SBU4_02030730,False,False,True
8702,8702.0,15.0,2017_SBU4_03060969,False,False,False
8703,8703.0,15.0,2017_SBU4_07030688,False,False,False
8704,8704.0,15.0,2017_SBU4_07130030,False,False,False
8705,8705.0,15.0,2017_SBU4_02230771,False,False,True
8706,8706.0,15.0,2017_SBU4_04100624,False,False,False
8707,8707.0,15.0,2017_SBU4_07110565,False,False,False
8708,8708.0,15.0,2017_SBU4_04090544,False,True,False
8709,8709.0,15.0,2017_SBU4_05200148,False,False,True
8710,8710.0,15.0,2017_SBU4_05280480,False,False,False
8711,8711.0,15.0,2017_SBU4_04170375,False,False,False
8712,8712.0,15.0,2017_SBU4_05070563,False,True,False
8713,8713.0,15.0,2017_SBU4_04010692,False,False,False
8714,8714.0,15.0,2017_SBU4_04130971,False,False,True
8715,8715.0,15.0,2017_SBU4_05220286,False,False,False
8716,8716.0,15.0,2017_SBU4_03210535,False,False,True
8717,8717.0,15.0,2017_SBU4_04280566,False,False,True
8718,8718.0,15.0,2017_SBU4_05070585,False,False,True
8719,8719.0,15.0,2017_SBU4_07110542,False,False,False
8720,8720.0,15.0,2017_SBU4_03010435,False,False,True
8721,8721.0,15.0,2017_SBU4_06010539,False,True,False
8722,8722.0,15.0,2017_SBU4_02010458,False,False,True
8723,8723.0,15.0,2017_SBU4_05070598,False,False,True
8724,8724.0,15.0,2017_SBU4_01310385,False,False,False
8725,8725.0,15.0,2017_SBU4_02150873,False,True,True
8726,8726.0,15.0,2017_SBU4_07170504,False,False,False
8727,8727.0,15.0,2017_SBU4_03010417,False,False,False
8728,8728.0,15.0,2017_SBU4_07020585,False,True,False
8729,8729.0,15.0,2017_SBU4_04160266,False,False,False
8730,8730.0,15.0,2017_SBU4_05020994,False,False,False
8731,8731.0,15.0,2017_SBU4_06170857,False,False,True
8732,8732.0,15.0,2017_SBU4_02130723,False,False,True
8733,8733.0,15.0,2017_SBU4_05190030,False,False,False
8734,8734.0,15.0,2017_SBU4_06030855,False,True,False
8735,8735.0,15.0,2017_SBU4_06290179,False,False,True
8736,8736.0,15.0,2017_SBU4_03020496,False,False,False
8737,8737.0,15.0,2017_SBU4_04190601,False,False,True
8738,8738.0,15.0,2017_SBU4_06110221,False,False,True
8739,8739.0,15.0,2017_SBU4_04160259,False,False,False
8740,8740.0,15.0,2017_SBU4_05120180,False,False,False
8741,8741.0,15.0,2017_SBU4_06110226,False,False,True
8742,8742.0,15.0,2017_SBU4_04180480,False,False,False
8743,8743.0,15.0,2017_SBU4_03120572,False,False,False
8744,8744.0,15.0,2017_SBU4_04190610,False,False,True
8745,8745.0,15.0,2017_SBU4_06270051,False,False,False
8746,8746.0,15.0,2017_SBU4_06250138,False,False,False
8747,8747.0,15.0,2017_SBU4_03290395,False,False,True
8748,8748.0,15.0,2017_SBU4_02090322,False,True,True
8749,8749.0,15.0,2017_SBU4_02240881,False,False,True
8750,8750.0,15.0,2017_SBU4_06170973,False,False,False
8751,8751.0,15.0,2017_SBU4_05270308,False,True,False
8752,8752.0,15.0,2017_SBU4_04080420,False,False,False
8753,8753.0,15.0,2017_SBU4_03080121,False,False,True
8754,8754.0,15.0,2017_SBU4_03170086,False,False,False
8755,8755.0,15.0,2017_SBU4_07030619,False,False,True
8756,8756.0,15.0,2017_SBU4_02170145,False,False,True
8757,8757.0,15.0,2017_SBU4_02070044,False,False,True
8758,8758.0,15.0,2017_SBU4_04210805,False,True,False
8759,8759.0,15.0,2017_SBU4_04090492,False,False,False
8760,8760.0,15.0,2017_SBU4_03230690,False,False,False
8761,8761.0,15.0,2017_SBU4_02170086,False,True,True
8762,8762.0,15.0,2017_SBU4_06190288,False,True,False
8763,8763.0,15.0,2017_SBU4_03230668,False,False,True
8764,8764.0,15.0,2017_SBU4_06100058,False,True,False
8765,8765.0,15.0,2017_SBU4_06020673,False,True,False
8766,8766.0,15.0,2017_SBU4_05240610,False,True,False
8767,8767.0,15.0,2017_SBU4_05240615,False,True,False
8768,8768.0,15.0,2017_SBU4_05260987,False,False,True
8769,8769.0,15.0,2017_SBU4_05270311,False,True,False
8770,8770.0,15.0,2017_SBU4_07100481,False,False,False
8771,8771.0,15.0,2017_SBU4_06090836,False,False,True
8772,8772.0,15.0,2017_SBU4_03150945,False,False,True
8773,8773.0,15.0,2017_SBU4_05290705,False,True,False
8774,8774.0,15.0,2017_SBU4_05180743,False,False,True
8775,8775.0,15.0,2017_SBU4_02090284,False,False,False
8776,8776.0,15.0,2017_SBU4_05290606,False,False,True
8777,8777.0,15.0,2017_SBU4_02210570,False,False,True
8778,8778.0,15.0,2017_SBU4_05070510,False,False,True
8779,8779.0,15.0,2017_SBU4_02240781,False,False,True
8780,8780.0,15.0,2017_SBU4_06130352,False,False,True
8781,8781.0,15.0,2017_SBU4_05300935,False,True,False
8782,8782.0,15.0,2017_SBU4_07050830,False,False,True
8783,8783.0,15.0,2017_SBU4_05310239,False,True,False
8784,8784.0,15.0,2017_SBU4_06020565,False,False,True
8785,8785.0,15.0,2017_SBU4_02140770,False,False,False
