,Unnamed: 0.1,Unnamed: 0,cam,ImagePath,badImage,motion,grayscale
10754,10754.0,10754.0,15.0,2017_SBU4_05130287,False,False,True
10755,10755.0,10755.0,15.0,2017_SBU4_02270113,False,False,True
10756,10756.0,10756.0,15.0,2017_SBU4_07150274,False,False,True
10757,10757.0,10757.0,15.0,2017_SBU4_05230520,False,True,True
10758,10758.0,10758.0,15.0,2017_SBU4_04060155,False,False,True
10759,10759.0,10759.0,15.0,2017_SBU4_05280521,False,True,False
10760,10760.0,10760.0,15.0,2017_SBU4_06290242,False,True,False
10761,10761.0,10761.0,15.0,2017_SBU4_06030767,False,False,True
10762,10762.0,10762.0,15.0,2017_SBU4_02030688,False,False,False
10763,10763.0,10763.0,15.0,2017_SBU4_04030934,False,False,True
10764,10764.0,10764.0,15.0,2017_SBU4_02280311,False,True,False
10765,10765.0,10765.0,15.0,2017_SBU4_02030716,False,False,True
10766,10766.0,10766.0,15.0,2017_SBU4_02230746,False,False,False
10767,10767.0,10767.0,15.0,2017_SBU4_04220851,False,False,True
10768,10768.0,10768.0,15.0,2017_SBU4_05220365,False,False,False
10769,10769.0,10769.0,15.0,2017_SBU4_03100318,False,False,True
10770,10770.0,10770.0,15.0,2017_SBU4_05110996,False,False,False
10771,10771.0,10771.0,15.0,2017_SBU4_07040786,False,False,False
10772,10772.0,10772.0,15.0,2017_SBU4_03050858,False,False,False
10773,10773.0,10773.0,15.0,2017_SBU4_03150940,False,False,True
10774,10774.0,10774.0,15.0,2017_SBU4_03120619,False,True,True
10775,10775.0,10775.0,15.0,2017_SBU4_06180056,False,False,False
10776,10776.0,10776.0,15.0,2017_SBU4_05110058,False,True,False
10777,10777.0,10777.0,15.0,2017_SBU4_02040793,False,False,False
10778,10778.0,10778.0,15.0,2017_SBU4_05180783,False,True,False
10779,10779.0,10779.0,15.0,2017_SBU4_04250247,False,False,True
10780,10780.0,10780.0,15.0,2017_SBU4_05270240,False,True,False
10781,10781.0,10781.0,15.0,2017_SBU4_03100399,False,False,True
10782,10782.0,10782.0,15.0,2017_SBU4_06030813,False,True,False
10783,10783.0,10783.0,15.0,2017_SBU4_04300685,False,False,True
10784,10784.0,10784.0,15.0,2017_SBU4_03040739,False,False,False
10785,10785.0,10785.0,15.0,2017_SBU4_06260223,False,False,False
10786,10786.0,10786.0,15.0,2017_SBU4_02170094,False,False,False
10787,10787.0,10787.0,15.0,2017_SBU4_05290804,False,False,True
10788,10788.0,10788.0,15.0,2017_SBU4_05030113,False,False,True
10789,10789.0,10789.0,15.0,2017_SBU4_02020548,False,False,True
10790,10790.0,10790.0,15.0,2017_SBU4_05220309,False,False,False
10791,10791.0,10791.0,15.0,2017_SBU4_07150192,False,False,False
10792,10792.0,10792.0,15.0,2017_SBU4_02080150,False,False,True
10793,10793.0,10793.0,15.0,2017_SBU4_02060030,False,False,True
10794,10794.0,10794.0,15.0,2017_SBU4_06100945,False,False,True
10795,10795.0,10795.0,15.0,2017_SBU4_06160829,False,False,False
10796,10796.0,10796.0,15.0,2017_SBU4_07170465,False,False,False
10797,10797.0,10797.0,15.0,2017_SBU4_02040787,False,False,False
10798,10798.0,10798.0,15.0,2017_SBU4_03270143,False,False,False
10799,10799.0,10799.0,15.0,2017_SBU4_07040787,False,False,False
10800,10800.0,10800.0,15.0,2017_SBU4_02180176,False,False,True
10801,10801.0,10801.0,15.0,2017_SBU4_05020915,False,False,True
10802,10802.0,10802.0,15.0,2017_SBU4_05280409,False,True,False
10803,10803.0,10803.0,15.0,2017_SBU4_07030654,False,False,False
10804,10804.0,10804.0,15.0,2017_SBU4_06290228,False,False,False
10805,10805.0,10805.0,15.0,2017_SBU4_05150472,False,True,False
10806,10806.0,10806.0,15.0,2017_SBU4_06180031,False,False,True
10807,10807.0,10807.0,15.0,2017_SBU4_04150194,False,False,True
10808,10808.0,10808.0,15.0,2017_SBU4_05250802,False,False,False
10809,10809.0,10809.0,15.0,2017_SBU4_03270123,False,False,False
10810,10810.0,10810.0,15.0,2017_SBU4_03260991,False,False,True
10811,10811.0,10811.0,15.0,2017_SBU4_04300709,False,False,False
10812,10812.0,10812.0,15.0,2017_SBU4_07120623,False,False,True
10813,10813.0,10813.0,15.0,2017_SBU4_06110118,False,False,True
10814,10814.0,10814.0,15.0,2017_SBU4_05160557,False,False,False
10815,10815.0,10815.0,15.0,2017_SBU4_07010498,False,False,True
10816,10816.0,10816.0,15.0,2017_SBU4_05070546,False,False,False
10817,10817.0,10817.0,15.0,2017_SBU4_02050859,False,False,True
10818,10818.0,10818.0,15.0,2017_SBU4_05300965,False,True,False
10819,10819.0,10819.0,15.0,2017_SBU4_03220625,False,True,False
10820,10820.0,10820.0,15.0,2017_SBU4_06030878,False,True,False
10821,10821.0,10821.0,15.0,2017_SBU4_05280565,False,False,False
10822,10822.0,10822.0,15.0,2017_SBU4_04140006,False,False,True
10823,10823.0,10823.0,15.0,2017_SBU4_04120824,False,False,False
10824,10824.0,10824.0,15.0,2017_SBU4_06120294,False,False,False
10825,10825.0,10825.0,15.0,2017_SBU4_05270356,False,False,True
10826,10826.0,10826.0,15.0,2017_SBU4_06140468,False,False,True
10827,10827.0,10827.0,15.0,2017_SBU4_05200147,False,False,True
10828,10828.0,10828.0,15.0,2017_SBU4_05180871,False,True,False
10829,10829.0,10829.0,15.0,2017_SBU4_05270344,False,True,False
10830,10830.0,10830.0,15.0,2017_SBU4_04010627,False,False,True
10831,10831.0,10831.0,15.0,2017_SBU4_04030869,False,False,False
10832,10832.0,10832.0,15.0,2017_SBU4_05040194,False,True,False
10833,10833.0,10833.0,15.0,2017_SBU4_07050886,False,True,False
10834,10834.0,10834.0,15.0,2017_SBU4_06150556,False,False,True
10835,10835.0,10835.0,15.0,2017_SBU4_02190331,False,False,False
10836,10836.0,10836.0,15.0,2017_SBU4_03020454,False,False,True
10837,10837.0,10837.0,15.0,2017_SBU4_07090352,False,False,False
10838,10838.0,10838.0,15.0,2017_SBU4_04300727,False,True,False
10839,10839.0,10839.0,15.0,2017_SBU4_03070038,False,False,False
10840,10840.0,10840.0,15.0,2017_SBU4_03180173,False,False,True
10841,10841.0,10841.0,15.0,2017_SBU4_07110541,False,False,False
10842,10842.0,10842.0,15.0,2017_SBU4_05160573,False,False,False
10843,10843.0,10843.0,15.0,2017_SBU4_02260044,False,False,False
10844,10844.0,10844.0,15.0,2017_SBU4_05300012,False,True,False
10845,10845.0,10845.0,15.0,2017_SBU4_04030942,False,False,True
10846,10846.0,10846.0,15.0,2017_SBU4_04110742,False,False,False
10847,10847.0,10847.0,15.0,2017_SBU4_07160288,False,False,True
10848,10848.0,10848.0,15.0,2017_SBU4_07030634,False,False,True
10849,10849.0,10849.0,15.0,2017_SBU4_02010538,False,False,True
10850,10850.0,10850.0,15.0,2017_SBU4_07130046,False,False,True
10851,10851.0,10851.0,15.0,2017_SBU4_03270173,False,False,True
10852,10852.0,10852.0,15.0,2017_SBU4_06120336,False,False,True
10853,10853.0,10853.0,15.0,2017_SBU4_05300915,False,False,False
10854,10854.0,10854.0,15.0,2017_SBU4_05110951,False,True,False
10855,10855.0,10855.0,15.0,2017_SBU4_05200140,False,False,True
10856,10856.0,10856.0,15.0,2017_SBU4_05160598,False,False,True
10857,10857.0,10857.0,15.0,2017_SBU4_05060375,False,False,False
10858,10858.0,10858.0,15.0,2017_SBU4_03130719,False,False,True
10859,10859.0,10859.0,15.0,2017_SBU4_04110768,False,False,True
10860,10860.0,10860.0,15.0,2017_SBU4_07050848,False,False,True
10861,10861.0,10861.0,15.0,2017_SBU4_04260297,False,False,False
10862,10862.0,10862.0,15.0,2017_SBU4_06040108,False,True,False
10863,10863.0,10863.0,15.0,2017_SBU4_06190226,False,True,False
10864,10864.0,10864.0,15.0,2017_SBU4_05230484,False,False,False
10865,10865.0,10865.0,15.0,2017_SBU4_04290601,False,False,False
10866,10866.0,10866.0,15.0,2017_SBU4_05020979,False,False,False
10867,10867.0,10867.0,15.0,2017_SBU4_05030053,False,True,False
10868,10868.0,10868.0,15.0,2017_SBU4_06010329,False,False,False
10869,10869.0,10869.0,15.0,2017_SBU4_02140806,False,False,False
10870,10870.0,10870.0,15.0,2017_SBU4_02070097,False,False,False
10871,10871.0,10871.0,15.0,2017_SBU4_06170945,False,False,False
10872,10872.0,10872.0,15.0,2017_SBU4_04290645,False,True,False
10873,10873.0,10873.0,15.0,2017_SBU4_06080732,False,False,False
10874,10874.0,10874.0,15.0,2017_SBU4_05180737,False,False,True
10875,10875.0,10875.0,15.0,2017_SBU4_03130733,False,False,True
10876,10876.0,10876.0,15.0,2017_SBU4_06170884,False,False,False
10877,10877.0,10877.0,15.0,2017_SBU4_06040070,False,False,False
10878,10878.0,10878.0,15.0,2017_SBU4_05210206,False,True,False
10879,10879.0,10879.0,15.0,2017_SBU4_05300851,False,False,False
10880,10880.0,10880.0,15.0,2017_SBU4_06030909,False,True,False
10881,10881.0,10881.0,15.0,2017_SBU4_03050867,False,True,False
10882,10882.0,10882.0,15.0,2017_SBU4_01300282,False,False,False
10883,10883.0,10883.0,15.0,2017_SBU4_03130708,False,False,False
10884,10884.0,10884.0,15.0,2017_SBU4_05020971,False,False,False
10885,10885.0,10885.0,15.0,2017_SBU4_05030066,False,True,False
10886,10886.0,10886.0,15.0,2017_SBU4_06070453,False,False,False
10887,10887.0,10887.0,15.0,2017_SBU4_03070069,False,True,False
10888,10888.0,10888.0,15.0,2017_SBU4_05120199,False,False,True
10889,10889.0,10889.0,15.0,2017_SBU4_01290151,False,False,True
10890,10890.0,10890.0,15.0,2017_SBU4_06130371,False,False,False
10891,10891.0,10891.0,15.0,2017_SBU4_06210636,False,False,False
10892,10892.0,10892.0,15.0,2017_SBU4_06020653,False,False,False
10893,10893.0,10893.0,15.0,2017_SBU4_06130441,False,False,True
10894,10894.0,10894.0,15.0,2017_SBU4_04090512,False,True,False
10895,10895.0,10895.0,15.0,2017_SBU4_06300358,False,False,False
10896,10896.0,10896.0,15.0,2017_SBU4_02180215,False,False,False
10897,10897.0,10897.0,15.0,2017_SBU4_06280155,False,False,False
10898,10898.0,10898.0,15.0,2017_SBU4_02150941,False,False,True
10899,10899.0,10899.0,15.0,2017_SBU4_06020641,False,False,False
10900,10900.0,10900.0,15.0,2017_SBU4_04030844,False,False,True
10901,10901.0,10901.0,15.0,2017_SBU4_05240690,False,False,False
10902,10902.0,10902.0,15.0,2017_SBU4_03180223,False,False,False
10903,10903.0,10903.0,15.0,2017_SBU4_04270400,False,False,False
10904,10904.0,10904.0,15.0,2017_SBU4_05270365,False,False,True
10905,10905.0,10905.0,15.0,2017_SBU4_02220602,False,False,True
10906,10906.0,10906.0,15.0,2017_SBU4_03190309,False,False,False
10907,10907.0,10907.0,15.0,2017_SBU4_05260147,False,True,False
10908,10908.0,10908.0,15.0,2017_SBU4_05140377,False,False,False
10909,10909.0,10909.0,15.0,2017_SBU4_07160360,False,False,False
10910,10910.0,10910.0,15.0,2017_SBU4_06020708,False,True,False
10911,10911.0,10911.0,15.0,2017_SBU4_05140327,False,False,False
10912,10912.0,10912.0,15.0,2017_SBU4_05140333,False,False,False
10913,10913.0,10913.0,15.0,2017_SBU4_05010839,False,False,False
10914,10914.0,10914.0,15.0,2017_SBU4_03010393,False,False,False
10915,10915.0,10915.0,15.0,2017_SBU4_06280141,False,False,False
10916,10916.0,10916.0,15.0,2017_SBU4_03260081,False,False,True
10917,10917.0,10917.0,15.0,2017_SBU4_05020932,False,False,True
10918,10918.0,10918.0,15.0,2017_SBU4_05200136,False,False,False
10919,10919.0,10919.0,15.0,2017_SBU4_03170051,False,False,True
10920,10920.0,10920.0,15.0,2017_SBU4_05180726,False,False,True
10921,10921.0,10921.0,15.0,2017_SBU4_03030559,False,False,True
10922,10922.0,10922.0,15.0,2017_SBU4_06010464,False,False,False
10923,10923.0,10923.0,15.0,2017_SBU4_04130884,False,False,True
10924,10924.0,10924.0,15.0,2017_SBU4_03270117,False,False,False
10925,10925.0,10925.0,15.0,2017_SBU4_02240854,False,False,False
10926,10926.0,10926.0,15.0,2017_SBU4_05310147,False,False,False
10927,10927.0,10927.0,15.0,2017_SBU4_03280215,False,False,True
10928,10928.0,10928.0,15.0,2017_SBU4_06170014,False,True,False
10929,10929.0,10929.0,15.0,2017_SBU4_01310369,False,False,True
10930,10930.0,10930.0,15.0,2017_SBU4_06090833,False,False,True
10931,10931.0,10931.0,15.0,2017_SBU4_06120238,False,False,True
10932,10932.0,10932.0,15.0,2017_SBU4_06180112,False,True,False
10933,10933.0,10933.0,15.0,2017_SBU4_04240075,False,False,True
10934,10934.0,10934.0,15.0,2017_SBU4_06040060,False,False,False
10935,10935.0,10935.0,15.0,2017_SBU4_05160571,False,False,False
10936,10936.0,10936.0,15.0,2017_SBU4_03280279,False,False,True
10937,10937.0,10937.0,15.0,2017_SBU4_04090462,False,False,True
10938,10938.0,10938.0,15.0,2017_SBU4_03230721,False,False,False
10939,10939.0,10939.0,15.0,2017_SBU4_02220668,False,False,True
10940,10940.0,10940.0,15.0,2017_SBU4_03130652,False,False,True
10941,10941.0,10941.0,15.0,2017_SBU4_02050915,False,False,True
10942,10942.0,10942.0,15.0,2017_SBU4_05230449,False,True,False
10943,10943.0,10943.0,15.0,2017_SBU4_02280301,False,False,False
10944,10944.0,10944.0,15.0,2017_SBU4_03290321,False,False,False
10945,10945.0,10945.0,15.0,2017_SBU4_07080182,False,False,True
10946,10946.0,10946.0,15.0,2017_SBU4_05060487,False,False,True
10947,10947.0,10947.0,15.0,2017_SBU4_03200420,False,False,False
10948,10948.0,10948.0,15.0,2017_SBU4_05290784,False,True,False
10949,10949.0,10949.0,15.0,2017_SBU4_06170943,False,True,False
10950,10950.0,10950.0,15.0,2017_SBU4_07090346,False,False,False
10951,10951.0,10951.0,15.0,2017_SBU4_03290317,False,False,True
10952,10952.0,10952.0,15.0,2017_SBU4_05140312,False,False,True
10953,10953.0,10953.0,15.0,2017_SBU4_07120633,False,False,True
10954,10954.0,10954.0,15.0,2017_SBU4_04250156,False,False,True
10955,10955.0,10955.0,15.0,2017_SBU4_06280145,False,False,False
10956,10956.0,10956.0,15.0,2017_SBU4_06250113,False,False,False
10957,10957.0,10957.0,15.0,2017_SBU4_06200416,False,True,False
10958,10958.0,10958.0,15.0,2017_SBU4_04070270,False,False,True
10959,10959.0,10959.0,15.0,2017_SBU4_06170935,False,True,False
10960,10960.0,10960.0,15.0,2017_SBU4_05060465,False,False,False
10961,10961.0,10961.0,15.0,2017_SBU4_06150693,False,False,False
10962,10962.0,10962.0,15.0,2017_SBU4_03010379,False,False,False
10963,10963.0,10963.0,15.0,2017_SBU4_06030835,False,False,False
10964,10964.0,10964.0,15.0,2017_SBU4_06100077,False,False,False
10965,10965.0,10965.0,15.0,2017_SBU4_04010682,False,False,False
10966,10966.0,10966.0,15.0,2017_SBU4_07090313,False,False,False
10967,10967.0,10967.0,15.0,2017_SBU4_03290327,False,False,False
10968,10968.0,10968.0,15.0,2017_SBU4_05270270,False,True,False
10969,10969.0,10969.0,15.0,2017_SBU4_02190316,False,False,False
10970,10970.0,10970.0,15.0,2017_SBU4_04190615,False,False,True
10971,10971.0,10971.0,15.0,2017_SBU4_05050268,False,False,False
10972,10972.0,10972.0,15.0,2017_SBU4_03030609,False,True,False
10973,10973.0,10973.0,15.0,2017_SBU4_03310601,False,False,True
10974,10974.0,10974.0,15.0,2017_SBU4_02070037,False,False,True
10975,10975.0,10975.0,15.0,2017_SBU4_02160007,False,False,False
10976,10976.0,10976.0,15.0,2017_SBU4_04060175,False,False,True
10977,10977.0,10977.0,15.0,2017_SBU4_05180911,False,True,True
10978,10978.0,10978.0,15.0,2017_SBU4_02120625,False,False,True
10979,10979.0,10979.0,15.0,2017_SBU4_06080686,False,False,False
10980,10980.0,10980.0,15.0,2017_SBU4_06080806,False,True,False
10981,10981.0,10981.0,15.0,2017_SBU4_05050239,False,False,True
10982,10982.0,10982.0,15.0,2017_SBU4_03180152,False,False,True
10983,10983.0,10983.0,15.0,2017_SBU4_04040018,False,False,False
10984,10984.0,10984.0,15.0,2017_SBU4_03170057,False,False,True
10985,10985.0,10985.0,15.0,2017_SBU4_06010406,False,True,False
10986,10986.0,10986.0,15.0,2017_SBU4_07100431,False,False,False
10987,10987.0,10987.0,15.0,2017_SBU4_05100860,False,False,False
10988,10988.0,10988.0,15.0,2017_SBU4_02080225,False,False,True
10989,10989.0,10989.0,15.0,2017_SBU4_02140840,False,False,True
10990,10990.0,10990.0,15.0,2017_SBU4_05260014,False,False,False
10991,10991.0,10991.0,15.0,2017_SBU4_06070470,False,True,False
10992,10992.0,10992.0,15.0,2017_SBU4_04100674,False,False,True
10993,10993.0,10993.0,15.0,2017_SBU4_05170714,False,False,True
10994,10994.0,10994.0,15.0,2017_SBU4_04200689,False,False,False
10995,10995.0,10995.0,15.0,2017_SBU4_05290643,False,True,False
10996,10996.0,10996.0,15.0,2017_SBU4_04020761,False,False,False
10997,10997.0,10997.0,15.0,2017_SBU4_07100442,False,False,False
10998,10998.0,10998.0,15.0,2017_SBU4_06010334,False,True,False
10999,10999.0,10999.0,15.0,2017_SBU4_02110514,False,False,True
11000,11000.0,11000.0,15.0,2017_SBU4_05050259,False,False,False
11001,11001.0,11001.0,15.0,2017_SBU4_06070446,False,False,True
11002,11002.0,11002.0,15.0,2017_SBU4_06250101,False,False,False
11003,11003.0,11003.0,15.0,2017_SBU4_02170115,False,True,False
11004,11004.0,11004.0,15.0,2017_SBU4_06020685,False,True,False
11005,11005.0,11005.0,15.0,2017_SBU4_06190240,False,False,False
11006,11006.0,11006.0,15.0,2017_SBU4_04240151,False,False,True
11007,11007.0,11007.0,15.0,2017_SBU4_06090884,False,False,False
11008,11008.0,11008.0,15.0,2017_SBU4_03100370,False,False,False
11009,11009.0,11009.0,15.0,2017_SBU4_05290726,False,True,False
11010,11010.0,11010.0,15.0,2017_SBU4_06020710,False,True,False
11011,11011.0,11011.0,15.0,2017_SBU4_02090273,False,False,False
11012,11012.0,11012.0,15.0,2017_SBU4_07050826,False,False,True
11013,11013.0,11013.0,15.0,2017_SBU4_02240865,False,False,False
11014,11014.0,11014.0,15.0,2017_SBU4_06020587,False,False,False
11015,11015.0,11015.0,15.0,2017_SBU4_02230683,False,False,True
11016,11016.0,11016.0,15.0,2017_SBU4_01300242,False,False,True
11017,11017.0,11017.0,15.0,2017_SBU4_03150852,False,False,True
11018,11018.0,11018.0,15.0,2017_SBU4_06070617,False,True,False
11019,11019.0,11019.0,15.0,2017_SBU4_01290213,False,False,True
11020,11020.0,11020.0,15.0,2017_SBU4_07140067,False,False,True
11021,11021.0,11021.0,15.0,2017_SBU4_04190570,False,False,False
11022,11022.0,11022.0,15.0,2017_SBU4_07130029,False,False,False
11023,11023.0,11023.0,15.0,2017_SBU4_07140148,False,False,False
11024,11024.0,11024.0,15.0,2017_SBU4_04030883,False,False,False
11025,11025.0,11025.0,15.0,2017_SBU4_03030629,False,True,False
11026,11026.0,11026.0,15.0,2017_SBU4_05310204,False,True,False
11027,11027.0,11027.0,15.0,2017_SBU4_07060943,False,False,True
11028,11028.0,11028.0,15.0,2017_SBU4_04260328,False,True,False
11029,11029.0,11029.0,15.0,2017_SBU4_04150108,False,False,True
11030,11030.0,11030.0,15.0,2017_SBU4_03090267,False,False,False
11031,11031.0,11031.0,15.0,2017_SBU4_03070016,False,False,True
11032,11032.0,11032.0,15.0,2017_SBU4_04110757,False,True,True
11033,11033.0,11033.0,15.0,2017_SBU4_03140807,False,False,False
11034,11034.0,11034.0,15.0,2017_SBU4_05030021,False,False,True
11035,11035.0,11035.0,15.0,2017_SBU4_03160988,False,False,False
11036,11036.0,11036.0,15.0,2017_SBU4_02120590,False,False,False
11037,11037.0,11037.0,15.0,2017_SBU4_02100368,False,False,True
11038,11038.0,11038.0,15.0,2017_SBU4_04230001,False,False,False
11039,11039.0,11039.0,15.0,2017_SBU4_04050100,False,False,False
11040,11040.0,11040.0,15.0,2017_SBU4_06200478,False,False,False
11041,11041.0,11041.0,15.0,2017_SBU4_06110189,False,False,False
11042,11042.0,11042.0,15.0,2017_SBU4_03070007,False,False,True
11043,11043.0,11043.0,15.0,2017_SBU4_05070575,False,False,False
11044,11044.0,11044.0,15.0,2017_SBU4_02030667,False,False,True
11045,11045.0,11045.0,15.0,2017_SBU4_03270157,False,False,False
11046,11046.0,11046.0,15.0,2017_SBU4_07110606,False,False,True
11047,11047.0,11047.0,15.0,2017_SBU4_02080223,False,False,True
11048,11048.0,11048.0,15.0,2017_SBU4_03270125,False,False,False
11049,11049.0,11049.0,15.0,2017_SBU4_04070280,False,False,False
11050,11050.0,11050.0,15.0,2017_SBU4_03080147,False,False,False
11051,11051.0,11051.0,15.0,2017_SBU4_03300445,False,False,False
11052,11052.0,11052.0,15.0,2017_SBU4_05310085,False,False,False
11053,11053.0,11053.0,15.0,2017_SBU4_03310511,False,False,True
11054,11054.0,11054.0,15.0,2017_SBU4_07100406,False,False,True
11055,11055.0,11055.0,15.0,2017_SBU4_05190002,False,False,False
11056,11056.0,11056.0,15.0,2017_SBU4_06100064,False,True,False
11057,11057.0,11057.0,15.0,2017_SBU4_03310580,False,True,False
11058,11058.0,11058.0,15.0,2017_SBU4_03310519,False,False,True
11059,11059.0,11059.0,15.0,2017_SBU4_02060977,False,False,False
11060,11060.0,11060.0,15.0,2017_SBU4_07070144,False,False,False
11061,11061.0,11061.0,15.0,2017_SBU4_04270370,False,False,True
11062,11062.0,11062.0,15.0,2017_SBU4_05250859,False,True,False
11063,11063.0,11063.0,15.0,2017_SBU4_03210460,False,False,True
11064,11064.0,11064.0,15.0,2017_SBU4_05230435,False,False,False
11065,11065.0,11065.0,15.0,2017_SBU4_05280492,False,False,False
11066,11066.0,11066.0,15.0,2017_SBU4_05220361,False,False,False
11067,11067.0,11067.0,15.0,2017_SBU4_07130778,False,True,False
11068,11068.0,11068.0,15.0,2017_SBU4_04130902,False,False,False
11069,11069.0,11069.0,15.0,2017_SBU4_07120659,False,False,False
11070,11070.0,11070.0,15.0,2017_SBU4_05060417,False,True,False
11071,11071.0,11071.0,15.0,2017_SBU4_04040019,False,False,False
11072,11072.0,11072.0,15.0,2017_SBU4_05240549,False,False,True
11073,11073.0,11073.0,15.0,2017_SBU4_02060948,False,False,True
11074,11074.0,11074.0,15.0,2017_SBU4_06110219,False,False,True
11075,11075.0,11075.0,15.0,2017_SBU4_02050902,False,False,False
11076,11076.0,11076.0,15.0,2017_SBU4_07070139,False,False,False
11077,11077.0,11077.0,15.0,2017_SBU4_05300888,False,True,False
11078,11078.0,11078.0,15.0,2017_SBU4_01280110,False,False,False
11079,11079.0,11079.0,15.0,2017_SBU4_02200375,False,False,True
11080,11080.0,11080.0,15.0,2017_SBU4_03090287,False,True,True
11081,11081.0,11081.0,15.0,2017_SBU4_01300259,False,False,True
11082,11082.0,11082.0,15.0,2017_SBU4_05290614,False,False,True
11083,11083.0,11083.0,15.0,2017_SBU4_04060187,False,False,False
11084,11084.0,11084.0,15.0,2017_SBU4_07040750,False,False,False
11085,11085.0,11085.0,15.0,2017_SBU4_02010522,False,False,True
11086,11086.0,11086.0,15.0,2017_SBU4_05020981,False,False,False
11087,11087.0,11087.0,15.0,2017_SBU4_02140776,False,False,False
11088,11088.0,11088.0,15.0,2017_SBU4_06010435,False,True,False
11089,11089.0,11089.0,15.0,2017_SBU4_05240650,False,True,False
11090,11090.0,11090.0,15.0,2017_SBU4_04110718,False,False,False
11091,11091.0,11091.0,15.0,2017_SBU4_05240698,False,False,False
11092,11092.0,11092.0,15.0,2017_SBU4_07150271,False,False,True
11093,11093.0,11093.0,15.0,2017_SBU4_02120556,False,False,True
11094,11094.0,11094.0,15.0,2017_SBU4_02270118,False,False,True
11095,11095.0,11095.0,15.0,2017_SBU4_05300035,False,False,True
11096,11096.0,11096.0,15.0,2017_SBU4_06120305,False,False,False
11097,11097.0,11097.0,15.0,2017_SBU4_06050284,False,False,False
11098,11098.0,11098.0,15.0,2017_SBU4_07090362,False,False,False
11099,11099.0,11099.0,15.0,2017_SBU4_05250892,False,True,False
11100,11100.0,11100.0,15.0,2017_SBU4_02130672,False,False,False
11101,11101.0,11101.0,15.0,2017_SBU4_04090459,False,False,True
11102,11102.0,11102.0,15.0,2017_SBU4_03250893,False,False,True
11103,11103.0,11103.0,15.0,2017_SBU4_04260287,False,False,False
11104,11104.0,11104.0,15.0,2017_SBU4_06280120,False,False,False
11105,11105.0,11105.0,15.0,2017_SBU4_03010372,False,False,False
11106,11106.0,11106.0,15.0,2017_SBU4_02190266,False,False,True
11107,11107.0,11107.0,15.0,2017_SBU4_07140112,False,False,False
11108,11108.0,11108.0,15.0,2017_SBU4_06220739,False,True,False
11109,11109.0,11109.0,15.0,2017_SBU4_03280199,False,False,True
11110,11110.0,11110.0,15.0,2017_SBU4_03070012,False,False,True
11111,11111.0,11111.0,15.0,2017_SBU4_06080777,False,False,False
11112,11112.0,11112.0,15.0,2017_SBU4_02170107,False,False,False
11113,11113.0,11113.0,15.0,2017_SBU4_06190315,False,False,False
11114,11114.0,11114.0,15.0,2017_SBU4_04230031,False,False,False
11115,11115.0,11115.0,15.0,2017_SBU4_02140788,False,False,False
11116,11116.0,11116.0,15.0,2017_SBU4_04210762,False,False,False
11117,11117.0,11117.0,15.0,2017_SBU4_05310069,False,True,False
11118,11118.0,11118.0,15.0,2017_SBU4_02220663,False,False,True
11119,11119.0,11119.0,15.0,2017_SBU4_05020934,False,False,False
11120,11120.0,11120.0,15.0,2017_SBU4_04190564,False,False,False
11121,11121.0,11121.0,15.0,2017_SBU4_03120580,False,False,False
11122,11122.0,11122.0,15.0,2017_SBU4_05150425,False,False,True
11123,11123.0,11123.0,15.0,2017_SBU4_05310215,False,False,False
11124,11124.0,11124.0,15.0,2017_SBU4_05290687,False,True,False
11125,11125.0,11125.0,15.0,2017_SBU4_06010344,False,True,False
11126,11126.0,11126.0,15.0,2017_SBU4_02230761,False,False,True
11127,11127.0,11127.0,15.0,2017_SBU4_05190021,False,False,False
11128,11128.0,11128.0,15.0,2017_SBU4_06100035,False,True,False
11129,11129.0,11129.0,15.0,2017_SBU4_02050894,False,False,False
11130,11130.0,11130.0,15.0,2017_SBU4_02180245,False,False,True
11131,11131.0,11131.0,15.0,2017_SBU4_05280548,False,True,False
11132,11132.0,11132.0,15.0,2017_SBU4_06250064,False,False,True
11133,11133.0,11133.0,15.0,2017_SBU4_04220848,False,False,True
11134,11134.0,11134.0,15.0,2017_SBU4_07170455,False,False,False
11135,11135.0,11135.0,15.0,2017_SBU4_05050325,False,False,True
11136,11136.0,11136.0,15.0,2017_SBU4_03120555,False,True,False
11137,11137.0,11137.0,15.0,2017_SBU4_05190963,False,False,False
11138,11138.0,11138.0,15.0,2017_SBU4_06170866,False,False,True
11139,11139.0,11139.0,15.0,2017_SBU4_06030829,False,True,False
11140,11140.0,11140.0,15.0,2017_SBU4_06010312,False,False,True
11141,11141.0,11141.0,15.0,2017_SBU4_04090553,False,False,False
11142,11142.0,11142.0,15.0,2017_SBU4_02260051,False,False,False
11143,11143.0,11143.0,15.0,2017_SBU4_05230521,False,False,True
11144,11144.0,11144.0,15.0,2017_SBU4_07090330,False,False,False
11145,11145.0,11145.0,15.0,2017_SBU4_03060949,False,False,False
11146,11146.0,11146.0,15.0,2017_SBU4_06170930,False,False,False
11147,11147.0,11147.0,15.0,2017_SBU4_06010505,False,False,False
11148,11148.0,11148.0,15.0,2017_SBU4_05120192,False,False,True
11149,11149.0,11149.0,15.0,2017_SBU4_02130721,False,False,True
11150,11150.0,11150.0,15.0,2017_SBU4_03110435,False,False,True
11151,11151.0,11151.0,15.0,2017_SBU4_07110557,False,False,False
