train_loss,epoch,step,val_loss,tst_loss
4549.130859375,2,6153,,
4916.29248046875,2,6155,,
4860.95703125,2,6157,,
5086.3046875,2,6159,,
6212.82080078125,2,6161,,
5229.0908203125,2,6163,,
5858.16748046875,2,6165,,
4896.5263671875,2,6167,,
7094.015625,2,6169,,
5216.6328125,2,6171,,
6692.38134765625,2,6173,,
6635.44140625,2,6175,,
7086.3232421875,2,6177,,
6592.61865234375,2,6179,,
5706.46435546875,2,6181,,
5634.7509765625,2,6183,,
8369.404296875,2,6185,,
7331.4423828125,2,6187,,
6057.95751953125,2,6189,,
8933.953125,2,6191,,
4668.4873046875,2,6193,,
6429.4404296875,2,6195,,
5173.49609375,2,6197,,
5749.93212890625,2,6199,,
8493.533203125,2,6201,,
4795.31640625,2,6203,,
6566.201171875,2,6205,,
6012.017578125,2,6207,,
5280.775390625,2,6209,,
6335.58984375,2,6211,,
5238.29296875,2,6213,,
5252.4345703125,2,6215,,
8033.45263671875,2,6217,,
6416.966796875,2,6219,,
5706.0830078125,2,6221,,
6324.4228515625,2,6223,,
4775.541015625,2,6225,,
7558.6669921875,2,6227,,
5671.19384765625,2,6229,,
6377.30859375,2,6231,,
6444.96484375,2,6233,,
4531.771484375,2,6235,,
5920.73486328125,2,6237,,
4784.1171875,2,6239,,
5776.900390625,2,6241,,
7041.98974609375,2,6243,,
7013.3408203125,2,6245,,
4763.0498046875,2,6247,,
5495.486328125,2,6249,,
5792.0048828125,2,6251,,
3484.98388671875,2,6253,,
5492.68994140625,2,6255,,
8835.98828125,2,6257,,
5406.9482421875,2,6259,,
6038.921875,2,6261,,
4891.6064453125,2,6263,,
6194.43017578125,2,6265,,
5545.8935546875,2,6267,,
9432.771484375,2,6269,,
5772.9970703125,2,6271,,
7025.27685546875,2,6273,,
7261.322265625,2,6275,,
6867.021484375,2,6277,,
5152.97265625,2,6279,,
6654.6083984375,2,6281,,
5876.6796875,2,6283,,
4460.4716796875,2,6285,,
6277.1171875,2,6287,,
4581.2041015625,2,6289,,
5932.4443359375,2,6291,,
5208.517578125,2,6293,,
8615.513671875,2,6295,,
6168.01953125,2,6297,,
6599.94140625,2,6299,,
6435.8359375,2,6301,,
5552.90625,2,6303,,
7917.5146484375,2,6305,,
5284.029296875,2,6307,,
6629.818359375,2,6309,,
5476.2939453125,2,6311,,
7202.77392578125,2,6313,,
6394.3837890625,2,6315,,
4759.650390625,2,6317,,
6861.11962890625,2,6319,,
5029.87890625,2,6321,,
5087.498046875,2,6323,,
5872.2041015625,2,6325,,
5679.32470703125,2,6327,,
5874.44091796875,2,6329,,
7056.8388671875,2,6331,,
4809.65087890625,2,6333,,
4865.7900390625,2,6335,,
5905.43798828125,2,6337,,
6121.7177734375,2,6339,,
6742.1318359375,2,6341,,
4464.59912109375,2,6343,,
7119.724609375,2,6345,,
4957.1494140625,2,6347,,
4372.888671875,2,6349,,
4364.93603515625,2,6351,,
6868.3310546875,2,6353,,
4679.55126953125,2,6355,,
5788.73779296875,2,6357,,
4855.666015625,2,6359,,
6332.40771484375,2,6361,,
5635.16064453125,2,6363,,
5526.01953125,2,6365,,
6254.2666015625,2,6367,,
5486.470703125,2,6369,,
5053.0400390625,2,6371,,
6217.2353515625,2,6373,,
5345.1640625,2,6375,,
4473.14453125,2,6377,,
6502.3291015625,2,6379,,
6364.2373046875,2,6381,,
5539.06640625,2,6383,,
6403.10400390625,2,6385,,
5422.84765625,2,6387,,
4024.919921875,2,6389,,
5243.01171875,2,6391,,
5593.71728515625,2,6393,,
5121.490234375,2,6395,,
4231.52490234375,2,6397,,
4581.580078125,2,6399,,
6881.921875,2,6401,,
4831.46826171875,2,6403,,
5251.55078125,2,6405,,
4817.2392578125,2,6407,,
6816.1298828125,2,6409,,
6092.42041015625,2,6411,,
4990.5283203125,2,6413,,
5680.0625,2,6415,,
4648.26220703125,2,6417,,
5363.228515625,2,6419,,
5217.6328125,2,6421,,
4919.177734375,2,6423,,
4080.515625,2,6425,,
4182.3134765625,2,6427,,
3593.35791015625,2,6429,,
6595.9794921875,2,6431,,
5155.1435546875,2,6433,,
4438.5625,2,6435,,
4892.4169921875,2,6437,,
5801.109375,2,6439,,
4529.60302734375,2,6441,,
5268.06591796875,2,6443,,
4969.90087890625,2,6445,,
7313.95654296875,2,6447,,
4982.794921875,2,6449,,
4627.2333984375,2,6451,,
6699.4130859375,2,6453,,
5448.529296875,2,6455,,
5176.80322265625,2,6457,,
5128.365234375,2,6459,,
3702.91455078125,2,6461,,
7108.07421875,2,6463,,
6635.55126953125,2,6465,,
5502.533203125,2,6467,,
5516.029296875,2,6469,,
5725.70263671875,2,6471,,
6650.435546875,2,6473,,
4410.1337890625,2,6475,,
5689.658203125,2,6477,,
4617.6181640625,2,6479,,
6032.1240234375,2,6481,,
6732.556640625,2,6483,,
4753.216796875,2,6485,,
6649.2431640625,2,6487,,
4671.59814453125,2,6489,,
5902.7177734375,2,6491,,
3528.83251953125,2,6493,,
3774.3994140625,2,6495,,
4598.21337890625,2,6497,,
5630.0732421875,2,6499,,
4506.35205078125,2,6501,,
5335.7578125,2,6503,,
5886.412109375,2,6505,,
4356.8232421875,2,6507,,
5183.5693359375,2,6509,,
4214.53515625,2,6511,,
5687.4560546875,2,6513,,
4782.90234375,2,6515,,
6144.0009765625,2,6517,,
7629.20068359375,2,6519,,
5365.015625,2,6521,,
5656.673828125,2,6523,,
4198.611328125,2,6525,,
9481.6240234375,2,6527,,
6716.72216796875,2,6529,,
4940.7099609375,2,6531,,
5049.7666015625,2,6533,,
4760.8369140625,2,6535,,
5126.70556640625,2,6537,,
4388.7763671875,2,6539,,
4028.109375,2,6541,,
5025.0498046875,2,6543,,
5123.677734375,2,6545,,
5156.61181640625,2,6547,,
6244.431640625,2,6549,,
4422.59033203125,2,6551,,
4684.14599609375,2,6553,,
5380.5283203125,2,6555,,
4367.49267578125,2,6557,,
5362.646484375,2,6559,,
5175.89404296875,2,6561,,
5274.46240234375,2,6563,,
6141.744140625,2,6565,,
4546.55859375,2,6567,,
5153.0205078125,2,6569,,
5745.244140625,2,6571,,
6034.5537109375,2,6573,,
7101.33203125,2,6575,,
4778.9697265625,2,6577,,
4516.9365234375,2,6579,,
4586.8759765625,2,6581,,
3696.408447265625,2,6583,,
5830.4091796875,2,6585,,
6824.99609375,2,6587,,
5678.64404296875,2,6589,,
4806.33349609375,2,6591,,
5611.783203125,2,6593,,
5508.12646484375,2,6595,,
4709.818359375,2,6597,,
5384.162109375,2,6599,,
6438.55810546875,2,6601,,
4907.265625,2,6603,,
6041.9140625,2,6605,,
4874.0693359375,2,6607,,
6281.59521484375,2,6609,,
4302.6640625,2,6611,,
7521.24462890625,2,6613,,
7203.302734375,2,6615,,
6222.33984375,2,6617,,
4555.71044921875,2,6619,,
5326.005859375,2,6621,,
4848.6494140625,2,6623,,
8854.888671875,2,6625,,
5409.181640625,2,6627,,
4026.3369140625,2,6629,,
5088.5634765625,2,6631,,
7593.109375,2,6633,,
6620.248046875,2,6635,,
4592.83203125,2,6637,,
4904.52734375,2,6639,,
4678.9345703125,2,6641,,
6214.18017578125,2,6643,,
6176.9755859375,2,6645,,
4954.46533203125,2,6647,,
6863.666015625,2,6649,,
6305.646484375,2,6651,,
6115.6474609375,2,6653,,
5316.931640625,2,6655,,
5918.7783203125,2,6657,,
5014.46240234375,2,6659,,
6954.31591796875,2,6661,,
4975.5498046875,2,6663,,
7192.70947265625,2,6665,,
6363.00634765625,2,6667,,
4421.810546875,2,6669,,
7840.6669921875,2,6671,,
4734.1806640625,2,6673,,
4269.1298828125,2,6675,,
4190.3896484375,2,6677,,
7496.9599609375,2,6679,,
4654.15771484375,2,6681,,
6667.82373046875,2,6683,,
5046.5859375,2,6685,,
4956.126953125,2,6687,,
6200.638671875,2,6689,,
5570.5419921875,2,6691,,
4600.29736328125,2,6693,,
4403.46337890625,2,6695,,
3768.9873046875,2,6697,,
6150.1572265625,2,6699,,
6689.82958984375,2,6701,,
8280.173828125,2,6703,,
5816.404296875,2,6705,,
4677.4453125,2,6707,,
5062.0615234375,2,6709,,
3535.841064453125,2,6711,,
5731.20263671875,2,6713,,
5497.12646484375,2,6715,,
4902.72412109375,2,6717,,
5609.287109375,2,6719,,
4412.177734375,2,6721,,
6158.1015625,2,6723,,
7108.37109375,2,6725,,
5233.7685546875,2,6727,,
4212.794921875,2,6729,,
6612.87109375,2,6731,,
4108.26171875,2,6733,,
5844.1982421875,2,6735,,
5185.2333984375,2,6737,,
8458.7021484375,2,6739,,
3504.2470703125,2,6741,,
4116.63671875,2,6743,,
5347.81494140625,2,6745,,
5192.55908203125,2,6747,,
5875.7666015625,2,6749,,
4343.2548828125,2,6751,,
6334.0283203125,2,6753,,
4595.80126953125,2,6755,,
4351.1796875,2,6757,,
4641.607421875,2,6759,,
5222.8681640625,2,6761,,
5371.86865234375,2,6763,,
5799.14697265625,2,6765,,
4534.037109375,2,6767,,
4159.18359375,2,6769,,
5678.3984375,2,6771,,
5069.1982421875,2,6773,,
6099.7548828125,2,6775,,
5305.490234375,2,6777,,
4457.7236328125,2,6779,,
6056.4638671875,2,6781,,
6620.74609375,2,6783,,
6971.90625,2,6785,,
4668.6201171875,2,6787,,
7747.46435546875,2,6789,,
5348.28076171875,2,6791,,
6914.3779296875,2,6793,,
4674.134765625,2,6795,,
5511.599609375,2,6797,,
5027.58203125,2,6799,,
4324.6083984375,2,6801,,
6969.8076171875,2,6803,,
5206.4287109375,2,6805,,
6938.14453125,2,6807,,
6630.5166015625,2,6809,,
5328.9208984375,2,6811,,
4716.708984375,2,6813,,
5355.8720703125,2,6815,,
4186.16796875,2,6817,,
3554.3759765625,2,6819,,
6152.37646484375,2,6821,,
5377.55859375,2,6823,,
4688.7919921875,2,6825,,
4105.8662109375,2,6827,,
4810.044921875,2,6829,,
4930.52392578125,2,6831,,
4598.59765625,2,6833,,
5059.03076171875,2,6835,,
5620.0595703125,2,6837,,
4875.0546875,2,6839,,
5211.09033203125,2,6841,,
4541.6943359375,2,6843,,
7813.11669921875,2,6845,,
4331.2314453125,2,6847,,
3959.7763671875,2,6849,,
6070.0830078125,2,6851,,
5846.66015625,2,6853,,
8223.6708984375,2,6855,,
5860.9638671875,2,6857,,
7424.9267578125,2,6859,,
7532.943359375,2,6861,,
6256.44970703125,2,6863,,
8478.029296875,2,6865,,
4472.76513671875,2,6867,,
4947.09765625,2,6869,,
4217.38427734375,2,6871,,
6200.2333984375,2,6873,,
5631.3134765625,2,6875,,
6403.9404296875,2,6877,,
4787.10986328125,2,6879,,
7327.4111328125,2,6881,,
4758.53369140625,2,6883,,
6568.63134765625,2,6885,,
5538.078125,2,6887,,
7207.07275390625,2,6889,,
7196.8798828125,2,6891,,
7626.10546875,2,6893,,
4585.2255859375,2,6895,,
6674.93359375,2,6897,,
6108.2451171875,2,6899,,
6403.7265625,2,6901,,
4681.97216796875,2,6903,,
5962.96044921875,2,6905,,
5117.2314453125,2,6907,,
5675.6455078125,2,6909,,
4968.541015625,2,6911,,
5331.158203125,2,6913,,
5526.099609375,2,6915,,
5754.46435546875,2,6917,,
6404.6728515625,2,6919,,
5015.7626953125,2,6921,,
4919.326171875,2,6923,,
5539.001953125,2,6925,,
7770.84375,2,6927,,
8342.662109375,2,6929,,
4112.845703125,2,6931,,
3595.75,2,6933,,
5486.19921875,2,6935,,
4521.9462890625,2,6937,,
6898.962890625,2,6939,,
5174.0576171875,2,6941,,
4262.3916015625,2,6943,,
4648.814453125,2,6945,,
4692.9453125,2,6947,,
5700.15185546875,2,6949,,
4725.08056640625,2,6951,,
5632.37646484375,2,6953,,
4395.689453125,2,6955,,
5842.771484375,2,6957,,
6088.2236328125,2,6959,,
6970.3173828125,2,6961,,
8624.802734375,2,6963,,
6747.5830078125,2,6965,,
4567.41015625,2,6967,,
5077.625,2,6969,,
3564.79931640625,2,6971,,
5748.19189453125,2,6973,,
4749.56787109375,2,6975,,
5568.37060546875,2,6977,,
4893.5927734375,2,6979,,
7202.0908203125,2,6981,,
4572.97900390625,2,6983,,
4652.11474609375,2,6985,,
6567.814453125,2,6987,,
5748.78515625,2,6989,,
7013.2109375,2,6991,,
4801.654296875,2,6993,,
5184.7919921875,2,6995,,
4031.8486328125,2,6997,,
4287.00244140625,2,6999,,
5237.3740234375,2,7001,,
5336.1611328125,2,7003,,
5082.46142578125,2,7005,,
4349.8642578125,2,7007,,
5551.49658203125,2,7009,,
4670.37939453125,2,7011,,
7508.306640625,2,7013,,
6549.2998046875,2,7015,,
6943.427734375,2,7017,,
5196.29736328125,2,7019,,
7123.1875,2,7021,,
5751.8193359375,2,7023,,
5149.75439453125,2,7025,,
5019.18310546875,2,7027,,
4216.423828125,2,7029,,
6979.71240234375,2,7031,,
4662.94921875,2,7033,,
4265.8828125,2,7035,,
7353.8720703125,2,7037,,
6199.33056640625,2,7039,,
6634.892578125,2,7041,,
4134.5830078125,2,7043,,
4963.4306640625,2,7045,,
5098.85986328125,2,7047,,
5710.240234375,2,7049,,
5686.8779296875,2,7051,,
6240.49609375,2,7053,,
6011.87841796875,2,7055,,
4713.2216796875,2,7057,,
6380.255859375,2,7059,,
5492.48974609375,2,7061,,
4853.0966796875,2,7063,,
4812.0078125,2,7065,,
5032.5224609375,2,7067,,
5898.85888671875,2,7069,,
4473.8271484375,2,7071,,
4523.75390625,2,7073,,
7351.22705078125,2,7075,,
4896.0869140625,2,7077,,
7627.849609375,2,7079,,
5369.900390625,2,7081,,
5544.69091796875,2,7083,,
6327.0107421875,2,7085,,
6963.70751953125,2,7087,,
5222.513671875,2,7089,,
6101.2353515625,2,7091,,
4384.3837890625,2,7093,,
5217.94140625,2,7095,,
3900.8525390625,2,7097,,
4627.4638671875,2,7099,,
3971.97265625,2,7101,,
4109.92138671875,2,7103,,
5772.92578125,2,7105,,
4866.3291015625,2,7107,,
4865.55126953125,2,7109,,
7296.412109375,2,7111,,
3975.60791015625,2,7113,,
5470.19287109375,2,7115,,
5343.009765625,2,7117,,
5673.80419921875,2,7119,,
5232.748046875,2,7121,,
6887.44921875,2,7123,,
5061.36474609375,2,7125,,
5960.7060546875,2,7127,,
5001.43017578125,2,7129,,
6296.23388671875,2,7131,,
5795.51806640625,2,7133,,
4308.578125,2,7135,,
6133.306640625,2,7137,,
4844.35791015625,2,7139,,
5984.39892578125,2,7141,,
5802.08447265625,2,7143,,
4718.3046875,2,7145,,
4668.22265625,2,7147,,
6118.6162109375,2,7149,,
5983.341796875,2,7151,,
4681.00927734375,2,7153,,
5177.9892578125,2,7155,,
5474.88720703125,2,7157,,
4885.5078125,2,7159,,
6272.3046875,2,7161,,
6309.08203125,2,7163,,
5117.1376953125,2,7165,,
4482.1005859375,2,7167,,
4922.39599609375,2,7169,,
5313.68359375,2,7171,,
7136.0888671875,2,7173,,
5707.4443359375,2,7175,,
6567.720703125,2,7177,,
6550.06982421875,2,7179,,
4401.36181640625,2,7181,,
5623.837890625,2,7183,,
6187.982421875,2,7185,,
6699.0166015625,2,7187,,
5658.50732421875,2,7189,,
5546.634765625,2,7191,,
3957.030029296875,2,7193,,
3927.22314453125,2,7195,,
6077.97265625,2,7197,,
4099.39794921875,2,7199,,
5862.697265625,2,7201,,
5288.01416015625,2,7203,,
4710.951171875,2,7205,,
8233.25,2,7207,,
5425.86962890625,2,7209,,
6967.5771484375,2,7211,,
7076.953125,2,7213,,
5951.5166015625,2,7215,,
4752.310546875,2,7217,,
5814.55419921875,2,7219,,
5459.625,2,7221,,
7292.076171875,2,7223,,
8437.21875,2,7225,,
5228.1376953125,2,7227,,
6141.97802734375,2,7229,,
5829.69482421875,2,7231,,
4918.8359375,2,7233,,
7404.2529296875,2,7235,,
6958.5986328125,2,7237,,
4759.921875,2,7239,,
4661.29345703125,2,7241,,
6250.15771484375,2,7243,,
6228.712890625,2,7245,,
5071.97998046875,2,7247,,
4215.2236328125,2,7249,,
6001.90087890625,2,7251,,
5199.2734375,2,7253,,
6506.484375,2,7255,,
4469.90576171875,2,7257,,
6156.47607421875,2,7259,,
6209.9970703125,2,7261,,
7229.13623046875,2,7263,,
6446.92333984375,2,7265,,
4103.283203125,2,7267,,
4954.06787109375,2,7269,,
7745.7939453125,2,7271,,
4357.65625,2,7273,,
4690.81005859375,2,7275,,
5576.3408203125,2,7277,,
5556.099609375,2,7279,,
5357.59814453125,2,7281,,
6334.83154296875,2,7283,,
5311.22314453125,2,7285,,
7259.73828125,2,7287,,
6736.337890625,2,7289,,
5538.41015625,2,7291,,
5895.818359375,2,7293,,
5731.40673828125,2,7295,,
5414.763671875,2,7297,,
4070.59130859375,2,7299,,
5006.619140625,2,7301,,
3563.703125,2,7303,,
6807.7998046875,2,7305,,
4726.400390625,2,7307,,
6318.71484375,2,7309,,
5386.39404296875,2,7311,,
4018.3125,2,7313,,
5767.30126953125,2,7315,,
7102.33447265625,2,7317,,
5883.55908203125,2,7319,,
4341.6103515625,2,7321,,
8534.9814453125,2,7323,,
4977.5341796875,2,7325,,
4134.044921875,2,7327,,
6061.0009765625,2,7329,,
5471.52978515625,2,7331,,
5436.4716796875,2,7333,,
5426.3046875,2,7335,,
6305.85009765625,2,7337,,
6533.5712890625,2,7339,,
5503.65234375,2,7341,,
5033.458984375,2,7343,,
3627.298095703125,2,7345,,
7414.111328125,2,7347,,
6014.4521484375,2,7349,,
6074.1337890625,2,7351,,
6520.912109375,2,7353,,
7032.46875,2,7355,,
6654.79150390625,2,7357,,
5614.2724609375,2,7359,,
3928.7783203125,2,7361,,
5989.80859375,2,7363,,
4079.462646484375,2,7365,,
7375.1396484375,2,7367,,
6554.22998046875,2,7369,,
7748.22216796875,2,7371,,
4881.3076171875,2,7373,,
4955.55615234375,2,7375,,
6978.361328125,2,7377,,
5758.6318359375,2,7379,,
6887.5322265625,2,7381,,
4691.150390625,2,7383,,
6320.5771484375,2,7385,,
6547.0126953125,2,7387,,
3790.444091796875,2,7389,,
4656.84521484375,2,7391,,
4313.8447265625,2,7393,,
5712.3388671875,2,7395,,
4512.1328125,2,7397,,
4495.044921875,2,7399,,
4547.001953125,2,7401,,
4498.744140625,2,7403,,
8457.375,2,7405,,
6172.91796875,2,7407,,
7247.587890625,2,7409,,
5162.31640625,2,7411,,
4046.08056640625,2,7413,,
4709.32861328125,2,7415,,
3787.159912109375,2,7417,,
4260.150390625,2,7419,,
3590.66748046875,2,7421,,
4054.44775390625,2,7423,,
4639.79296875,2,7425,,
6533.771484375,2,7427,,
7073.04638671875,2,7429,,
7188.93310546875,2,7431,,
6553.8173828125,2,7433,,
6505.5087890625,2,7435,,
4577.5986328125,2,7437,,
6287.3154296875,2,7439,,
3446.036865234375,2,7441,,
4209.5380859375,2,7443,,
4230.080078125,2,7445,,
4386.1298828125,2,7447,,
5522.8076171875,2,7449,,
4694.0556640625,2,7451,,
5257.5810546875,2,7453,,
4990.04443359375,2,7455,,
5487.2890625,2,7457,,
4856.583984375,2,7459,,
4114.283203125,2,7461,,
5847.876953125,2,7463,,
4779.2919921875,2,7465,,
5622.09423828125,2,7467,,
7148.3203125,2,7469,,
4558.23583984375,2,7471,,
4335.3525390625,2,7473,,
5505.99658203125,2,7475,,
3374.02587890625,2,7477,,
4359.48583984375,2,7479,,
5997.39990234375,2,7481,,
6534.75439453125,2,7483,,
4554.9814453125,2,7485,,
3968.8359375,2,7487,,
6188.455078125,2,7489,,
5299.06640625,2,7491,,
5000.00927734375,2,7493,,
5495.44921875,2,7495,,
4937.9970703125,2,7497,,
4627.4658203125,2,7499,,
4380.9052734375,2,7501,,
5027.2978515625,2,7503,,
5851.8193359375,2,7505,,
4931.921875,2,7507,,
8272.087890625,2,7509,,
5312.61328125,2,7511,,
5077.970703125,2,7513,,
4880.1220703125,2,7515,,
5671.224609375,2,7517,,
5164.849609375,2,7519,,
5514.453125,2,7521,,
5233.111328125,2,7523,,
4690.3125,2,7525,,
5795.1669921875,2,7527,,
4559.38818359375,2,7529,,
5174.6064453125,2,7531,,
3823.23046875,2,7533,,
4225.54052734375,2,7535,,
6913.3935546875,2,7537,,
4243.447265625,2,7539,,
4246.4951171875,2,7541,,
6431.5029296875,2,7543,,
6134.494140625,2,7545,,
4895.7470703125,2,7547,,
4844.5947265625,2,7549,,
5136.18115234375,2,7551,,
4581.865234375,2,7553,,
4750.48046875,2,7555,,
5825.48486328125,2,7557,,
5887.33203125,2,7559,,
5198.00830078125,2,7561,,
4390.904296875,2,7563,,
5415.57763671875,2,7565,,
5664.244140625,2,7567,,
5530.47509765625,2,7569,,
5430.2021484375,2,7571,,
5063.810546875,2,7573,,
6231.2392578125,2,7575,,
4430.70068359375,2,7577,,
5389.9091796875,2,7579,,
10047.70703125,2,7581,,
7258.474609375,2,7583,,
4630.51611328125,2,7585,,
6110.2724609375,2,7587,,
3911.1943359375,2,7589,,
4420.375,2,7591,,
4569.4775390625,2,7593,,
5007.91748046875,2,7595,,
6114.328125,2,7597,,
6048.87158203125,2,7599,,
6624.1513671875,2,7601,,
5584.873046875,2,7603,,
5555.564453125,2,7605,,
5181.0166015625,2,7607,,
6384.23486328125,2,7609,,
4933.04150390625,2,7611,,
6667.2626953125,2,7613,,
4528.7900390625,2,7615,,
5153.21875,2,7617,,
5938.94677734375,2,7619,,
5102.4619140625,2,7621,,
7121.04638671875,2,7623,,
8653.767578125,2,7625,,
6276.86572265625,2,7627,,
4894.064453125,2,7629,,
5271.919921875,2,7631,,
5596.79296875,2,7633,,
6424.521484375,2,7635,,
5440.6572265625,2,7637,,
4749.29248046875,2,7639,,
4603.068359375,2,7641,,
4498.984375,2,7643,,
3525.27978515625,2,7645,,
4781.826171875,2,7647,,
5130.275390625,2,7649,,
5857.16943359375,2,7651,,
8029.82763671875,2,7653,,
5719.2177734375,2,7655,,
5036.24560546875,2,7657,,
5359.2783203125,2,7659,,
4409.67529296875,2,7661,,
6642.5390625,2,7663,,
6729.43408203125,2,7665,,
4688.12158203125,2,7667,,
6705.091796875,2,7669,,
4050.53076171875,2,7671,,
6746.900390625,2,7673,,
4336.5751953125,2,7675,,
4925.2265625,2,7677,,
4614.4423828125,2,7679,,
4503.0986328125,2,7681,,
4068.92626953125,2,7683,,
3411.791015625,2,7685,,
4989.2099609375,2,7687,,
6236.0244140625,2,7689,,
6500.7431640625,2,7691,,
5367.36962890625,2,7693,,
4721.2861328125,2,7695,,
4425.62841796875,2,7697,,
7844.26708984375,2,7699,,
4272.404296875,2,7701,,
4836.95751953125,2,7703,,
4890.0322265625,2,7705,,
5682.041015625,2,7707,,
6121.17431640625,2,7709,,
4900.4560546875,2,7711,,
4798.458984375,2,7713,,
5376.693359375,2,7715,,
7226.2841796875,2,7717,,
6592.32470703125,2,7719,,
4555.82861328125,2,7721,,
4880.0517578125,2,7723,,
5856.94189453125,2,7725,,
6634.5927734375,2,7727,,
5636.7685546875,2,7729,,
5310.52392578125,2,7731,,
6541.9140625,2,7733,,
4356.3271484375,2,7735,,
6352.88037109375,2,7737,,
8587.037109375,2,7739,,
5707.62548828125,2,7741,,
6122.1064453125,2,7743,,
5197.763671875,2,7745,,
4467.7744140625,2,7747,,
7092.5791015625,2,7749,,
6144.1884765625,2,7751,,
7827.87158203125,2,7753,,
5151.10498046875,2,7755,,
5417.3408203125,2,7757,,
6513.7529296875,2,7759,,
6583.7587890625,2,7761,,
4979.12890625,2,7763,,
5681.6396484375,2,7765,,
5360.876953125,2,7767,,
9755.1142578125,2,7769,,
8306.236328125,2,7771,,
5737.083984375,2,7773,,
6799.490234375,2,7775,,
5204.859375,2,7777,,
5697.77734375,2,7779,,
4312.33056640625,2,7781,,
6267.4599609375,2,7783,,
5150.826171875,2,7785,,
7941.7392578125,2,7787,,
5648.7548828125,2,7789,,
5815.953125,2,7791,,
6158.466796875,2,7793,,
5826.3759765625,2,7795,,
7276.7392578125,2,7797,,
5068.81787109375,2,7799,,
3502.61328125,2,7801,,
5973.11328125,2,7803,,
8133.68115234375,2,7805,,
4632.82666015625,2,7807,,
5215.43359375,2,7809,,
4863.998046875,2,7811,,
5008.1357421875,2,7813,,
5076.89892578125,2,7815,,
6172.99072265625,2,7817,,
4655.5439453125,2,7819,,
5163.861328125,2,7821,,
6524.0224609375,2,7823,,
6032.93115234375,2,7825,,
4667.12744140625,2,7827,,
4396.8740234375,2,7829,,
5535.240234375,2,7831,,
6608.458984375,2,7833,,
6051.6416015625,2,7835,,
4169.4384765625,2,7837,,
4750.611328125,2,7839,,
3905.88818359375,2,7841,,
3523.8857421875,2,7843,,
5951.23583984375,2,7845,,
6540.6357421875,2,7847,,
6263.4306640625,2,7849,,
4882.5986328125,2,7851,,
6668.97412109375,2,7853,,
5331.67333984375,2,7855,,
5877.80810546875,2,7857,,
4074.031494140625,2,7859,,
6047.751953125,2,7861,,
5410.994140625,2,7863,,
6401.1796875,2,7865,,
3527.52392578125,2,7867,,
3752.961669921875,2,7869,,
4184.685546875,2,7871,,
6136.5751953125,2,7873,,
5886.951171875,2,7875,,
3842.755126953125,2,7877,,
5497.14697265625,2,7879,,
4161.1025390625,2,7881,,
3999.341552734375,2,7883,,
4465.1826171875,2,7885,,
4891.5087890625,2,7887,,
4624.1181640625,2,7889,,
4669.7880859375,2,7891,,
4632.193359375,2,7893,,
6682.001953125,2,7895,,
6326.54736328125,2,7897,,
5497.2578125,2,7899,,
5217.62890625,2,7901,,
5558.5029296875,2,7903,,
5519.1826171875,2,7905,,
4878.728515625,2,7907,,
4778.24365234375,2,7909,,
4739.18408203125,2,7911,,
6964.98583984375,2,7913,,
5427.890625,2,7915,,
6715.9814453125,2,7917,,
5126.24853515625,2,7919,,
4142.44775390625,2,7921,,
8488.0078125,2,7923,,
4092.17919921875,2,7925,,
4416.6240234375,2,7927,,
3777.330078125,2,7929,,
4361.81103515625,2,7931,,
5774.0498046875,2,7933,,
5638.59130859375,2,7935,,
4699.0947265625,2,7937,,
4203.40576171875,2,7939,,
5776.138671875,2,7941,,
4574.8076171875,2,7943,,
6272.97705078125,2,7945,,
4105.99658203125,2,7947,,
4956.9375,2,7949,,
5298.92822265625,2,7951,,
4676.1875,2,7953,,
6293.015625,2,7955,,
3680.06298828125,2,7957,,
4262.6142578125,2,7959,,
5030.13525390625,2,7961,,
4970.796875,2,7963,,
4709.8154296875,2,7965,,
3831.89794921875,2,7967,,
5952.04052734375,2,7969,,
8022.1796875,2,7971,,
4013.103515625,2,7973,,
5053.59814453125,2,7975,,
6588.5576171875,2,7977,,
5440.77978515625,2,7979,,
4165.73486328125,2,7981,,
4475.5859375,2,7983,,
5912.13037109375,2,7985,,
4669.70751953125,2,7987,,
5888.34130859375,2,7989,,
5714.1796875,2,7991,,
4667.158203125,2,7993,,
7179.69677734375,2,7995,,
4727.57958984375,2,7997,,
5238.05126953125,2,7999,,
4261.24462890625,2,8001,,
5298.28662109375,2,8003,,
7352.994140625,2,8005,,
4881.9267578125,2,8007,,
4983.08837890625,2,8009,,
5368.45263671875,2,8011,,
5475.3330078125,2,8013,,
4089.30517578125,2,8015,,
5833.521484375,2,8017,,
4627.40966796875,2,8019,,
6473.9794921875,2,8021,,
5200.70068359375,2,8023,,
5909.58544921875,2,8025,,
4658.328125,2,8027,,
5855.595703125,2,8029,,
5182.7744140625,2,8031,,
7856.263671875,2,8033,,
5838.6640625,2,8035,,
6542.0283203125,2,8037,,
5144.5302734375,2,8039,,
4548.3974609375,2,8041,,
7422.0439453125,2,8043,,
6740.94580078125,2,8045,,
4669.5,2,8047,,
4562.6142578125,2,8049,,
3747.135986328125,2,8051,,
6921.85400390625,2,8053,,
4468.859375,2,8055,,
4320.9208984375,2,8057,,
4519.470703125,2,8059,,
5760.787109375,2,8061,,
4736.36181640625,2,8063,,
7003.1259765625,2,8065,,
6666.3017578125,2,8067,,
5247.38330078125,2,8069,,
