train_loss,train_acc,step,epoch,val_loss,val_acc,tst_acc,tst_loss
0.6913458108901978,0.6875,639,8,,,,
0.6931750774383545,0.5,640,8,,,,
0.6925268173217773,0.5625,641,8,,,,
0.6916345357894897,0.625,642,8,,,,
0.6975778341293335,0.25,643,8,,,,
0.6922418475151062,0.5625,644,8,,,,
0.693350076675415,0.5,645,8,,,,
0.6980479955673218,0.3125,646,8,,,,
0.6950901746749878,0.4375,647,8,,,,
0.6855312585830688,0.8125,648,8,,,,
0.6912491917610168,0.5625,649,8,,,,
0.7041642665863037,0.25,650,8,,,,
0.6933212280273438,0.5,651,8,,,,
0.6903032064437866,0.5625,652,8,,,,
0.7070111036300659,0.25,653,8,,,,
0.6998223066329956,0.375,654,8,,,,
0.6988294124603271,0.375,655,8,,,,
0.695740818977356,0.4375,656,8,,,,
0.703250527381897,0.1875,657,8,,,,
0.6929590702056885,0.5,658,8,,,,
0.6909657716751099,0.625,659,8,,,,
0.6918319463729858,0.625,660,8,,,,
0.692497730255127,0.5625,661,8,,,,
0.6957289576530457,0.1875,662,8,,,,
0.6932807564735413,0.4375,663,8,,,,
0.692841649055481,0.5625,664,8,,,,
0.6930128335952759,0.5625,665,8,,,,
0.6924218535423279,0.625,666,8,,,,
0.6948992609977722,0.3125,667,8,,,,
0.6935601234436035,0.4375,668,8,,,,
0.6939883232116699,0.3125,669,8,,,,
0.692986249923706,0.5625,670,8,,,,
0.6943660378456116,0.375,671,8,,,,
0.6941300630569458,0.4375,672,8,,,,
0.6865935325622559,0.8125,673,8,,,,
0.6865234375,0.6875,674,8,,,,
0.6874767541885376,0.625,675,8,,,,
0.6973003149032593,0.4375,676,8,,,,
0.6851893067359924,0.625,677,8,,,,
0.6990551352500916,0.4375,678,8,,,,
0.6890550255775452,0.5625,679,8,,,,
0.7064656615257263,0.375,680,8,,,,
0.7070101499557495,0.375,681,8,,,,
0.6691545844078064,0.75,682,8,,,,
0.7141302227973938,0.3125,683,8,,,,
0.7007749676704407,0.4375,684,8,,,,
0.6879106163978577,0.5625,685,8,,,,
0.6885733604431152,0.5625,686,8,,,,
0.694503128528595,0.5,687,8,,,,
0.706096351146698,0.375,688,8,,,,
0.7007142305374146,0.4375,689,8,,,,
0.7127225399017334,0.3125,690,8,,,,
0.6716268658638,0.75,691,8,,,,
0.7050371170043945,0.375,692,8,,,,
0.6940277814865112,0.5,693,8,,,,
0.7020359039306641,0.375,694,8,,,,
0.6863358020782471,0.625,695,8,,,,
0.7050241827964783,0.25,696,8,,,,
0.7017762660980225,0.25,697,8,,,,
0.6920549869537354,0.5625,698,8,,,,
0.6930209398269653,0.5,699,8,,,,
0.6932843923568726,0.5,700,8,,,,
0.6994229555130005,0.1428571492433548,701,8,,,,
,,701,8,0.69353187084198,0.49856629967689514,,
0.6943919658660889,0.4375,702,9,,,,
0.6900880336761475,0.6875,703,9,,,,
0.6920065879821777,0.5625,704,9,,,,
0.7004106044769287,0.1875,705,9,,,,
0.6892795562744141,0.6875,706,9,,,,
0.7000666260719299,0.1875,707,9,,,,
0.6930239200592041,0.5,708,9,,,,
0.6948977708816528,0.375,709,9,,,,
0.6909950375556946,0.6875,710,9,,,,
0.6941757202148438,0.375,711,9,,,,
0.694334089756012,0.375,712,9,,,,
0.693260133266449,0.5,713,9,,,,
0.6921575665473938,0.5625,714,9,,,,
0.6932147145271301,0.5,715,9,,,,
0.6944829225540161,0.4375,716,9,,,,
0.6932258009910583,0.5,717,9,,,,
0.6934635043144226,0.5,718,9,,,,
0.6899396181106567,0.625,719,9,,,,
0.6932061910629272,0.5,720,9,,,,
0.691422700881958,0.5625,721,9,,,,
0.695038914680481,0.4375,722,9,,,,
0.6950660347938538,0.4375,723,9,,,,
0.6952995657920837,0.4375,724,9,,,,
0.6892110705375671,0.625,725,9,,,,
0.6932536959648132,0.5,726,9,,,,
0.6933383345603943,0.5,727,9,,,,
0.6986628770828247,0.375,728,9,,,,
0.6934806704521179,0.5,729,9,,,,
0.7018667459487915,0.3125,730,9,,,,
0.7045093774795532,0.25,731,9,,,,
0.6906770467758179,0.5625,732,9,,,,
0.693051278591156,0.5,733,9,,,,
0.6977407932281494,0.375,734,9,,,,
0.6950987577438354,0.4375,735,9,,,,
0.6899807453155518,0.625,736,9,,,,
0.692004382610321,0.5625,737,9,,,,
0.6946218013763428,0.375,738,9,,,,
0.6933996081352234,0.4375,739,9,,,,
0.6927957534790039,0.5625,740,9,,,,
0.692025899887085,0.5625,741,9,,,,
0.6879597902297974,0.6875,742,9,,,,
0.6931880116462708,0.5,743,9,,,,
0.6828434467315674,0.75,744,9,,,,
0.696519136428833,0.4375,745,9,,,,
0.7038640379905701,0.3125,746,9,,,,
0.6974784731864929,0.4375,747,9,,,,
0.6976934671401978,0.4375,748,9,,,,
0.7007290124893188,0.375,749,9,,,,
0.7069606184959412,0.25,750,9,,,,
0.6876303553581238,0.625,751,9,,,,
0.6909009218215942,0.5625,752,9,,,,
0.6912316083908081,0.5625,753,9,,,,
0.6934783458709717,0.5,754,9,,,,
0.6983873844146729,0.3125,755,9,,,,
0.69488525390625,0.4375,756,9,,,,
0.6958726048469543,0.3125,757,9,,,,
0.6950698494911194,0.1875,758,9,,,,
0.6927264332771301,0.625,759,9,,,,
0.6919962763786316,0.5625,760,9,,,,
0.6979238986968994,0.3125,761,9,,,,
0.6895097494125366,0.625,762,9,,,,
0.6909212470054626,0.5625,763,9,,,,
0.6957756280899048,0.4375,764,9,,,,
0.6960005760192871,0.4375,765,9,,,,
0.6907590627670288,0.5625,766,9,,,,
0.6907365918159485,0.5625,767,9,,,,
0.6933218836784363,0.5,768,9,,,,
0.6847712397575378,0.6875,769,9,,,,
0.6903736591339111,0.5625,770,9,,,,
0.6991337537765503,0.375,771,9,,,,
0.6855259537696838,0.6875,772,9,,,,
0.6908979415893555,0.5625,773,9,,,,
0.6908770799636841,0.5625,774,9,,,,
0.6978573799133301,0.375,775,9,,,,
0.6996742486953735,0.3125,776,9,,,,
0.6950839757919312,0.4375,777,9,,,,
0.6946631073951721,0.4375,778,9,,,,
0.6919882893562317,0.5714285969734192,779,9,,,,
,,779,9,0.6930756568908691,0.4842293858528137,,
0.6975529193878174,0.25,780,10,,,,
0.6898640394210815,0.75,781,10,,,,
0.6914279460906982,0.6875,782,10,,,,
0.6937510371208191,0.375,783,10,,,,
0.6931965351104736,0.5,784,10,,,,
0.6928061246871948,0.5625,785,10,,,,
0.6935542821884155,0.4375,786,10,,,,
0.6930955648422241,0.5,787,10,,,,
0.6923990249633789,0.5625,788,10,,,,
0.6961643099784851,0.3125,789,10,,,,
0.6913250684738159,0.625,790,10,,,,
0.6939361691474915,0.4375,791,10,,,,
0.6902847290039062,0.75,792,10,,,,
0.6937756538391113,0.4375,793,10,,,,
0.693533182144165,0.4375,794,10,,,,
0.6929070949554443,0.5,795,10,,,,
0.6929670572280884,0.6875,796,10,,,,
0.6934924721717834,0.4375,797,10,,,,
0.6930223703384399,0.5625,798,10,,,,
0.6931931972503662,0.4375,799,10,,,,
0.693256139755249,0.375,800,10,,,,
0.6938061714172363,0.1875,801,10,,,,
0.6933397054672241,0.3125,802,10,,,,
0.6931030750274658,0.5,803,10,,,,
0.6927953958511353,0.5625,804,10,,,,
0.6949803829193115,0.25,805,10,,,,
0.6932103633880615,0.5,806,10,,,,
0.6931257247924805,0.5,807,10,,,,
0.6936078071594238,0.4375,808,10,,,,
0.6930923461914062,0.625,809,10,,,,
0.6930477023124695,0.5625,810,10,,,,
0.6930081844329834,0.5625,811,10,,,,
0.6931957006454468,0.5,812,10,,,,
0.693342924118042,0.375,813,10,,,,
0.6931235790252686,0.4375,814,10,,,,
0.6932811737060547,0.25,815,10,,,,
0.6931100487709045,0.5625,816,10,,,,
0.6932029724121094,0.5,817,10,,,,
0.6927784085273743,0.625,818,10,,,,
0.6935216188430786,0.375,819,10,,,,
0.6930605173110962,0.5625,820,10,,,,
0.6932217478752136,0.5,821,10,,,,
0.6932326555252075,0.5,822,10,,,,
0.6927791833877563,0.625,823,10,,,,
0.6932746171951294,0.5,824,10,,,,
0.692518949508667,0.5625,825,10,,,,
0.6947022080421448,0.375,826,10,,,,
0.6965149641036987,0.3125,827,10,,,,
0.6933019757270813,0.5,828,10,,,,
0.6957581639289856,0.375,829,10,,,,
0.6918571591377258,0.5625,830,10,,,,
0.6902109384536743,0.625,831,10,,,,
0.6898035407066345,0.625,832,10,,,,
0.6893177032470703,0.625,833,10,,,,
0.6887747645378113,0.625,834,10,,,,
0.6933379769325256,0.5,835,10,,,,
0.6964518427848816,0.4375,836,10,,,,
0.6836452484130859,0.6875,837,10,,,,
0.6864004731178284,0.625,838,10,,,,
0.7010472416877747,0.375,839,10,,,,
0.6898909211158752,0.5625,840,10,,,,
0.704388439655304,0.3125,841,10,,,,
0.6969175338745117,0.4375,842,10,,,,
0.6902504563331604,0.5625,843,10,,,,
0.7025143504142761,0.3125,844,10,,,,
0.6905280351638794,0.5625,845,10,,,,
0.6933466196060181,0.5,846,10,,,,
0.6871913075447083,0.6875,847,10,,,,
0.6969131231307983,0.375,848,10,,,,
0.7007573246955872,0.1875,849,10,,,,
0.6920722126960754,0.5625,850,10,,,,
0.6938986778259277,0.4375,851,10,,,,
0.6932960748672485,0.4375,852,10,,,,
0.6937747001647949,0.375,853,10,,,,
0.6940252780914307,0.4375,854,10,,,,
0.6920497417449951,0.5625,855,10,,,,
0.6943738460540771,0.4375,856,10,,,,
0.6947491765022278,0.4285714328289032,857,10,,,,
,,857,10,0.6939211487770081,0.4863799214363098,,
0.6977470517158508,0.3125,858,11,,,,
0.6980460286140442,0.3125,859,11,,,,
0.6885273456573486,0.6875,860,11,,,,
0.696855902671814,0.375,861,11,,,,
0.6878374218940735,0.6875,862,11,,,,
0.6933333873748779,0.5,863,11,,,,
0.689345121383667,0.625,864,11,,,,
0.6889551281929016,0.625,865,11,,,,
0.693411111831665,0.5,866,11,,,,
0.6960880160331726,0.4375,867,11,,,,
0.6990511417388916,0.375,868,11,,,,
0.6994833946228027,0.375,869,11,,,,
0.693293571472168,0.5,870,11,,,,
0.6907764673233032,0.5625,871,11,,,,
0.6822614073753357,0.75,872,11,,,,
0.6966127157211304,0.4375,873,11,,,,
0.6966995000839233,0.4375,874,11,,,,
0.6969634294509888,0.4375,875,11,,,,
0.693446159362793,0.5,876,11,,,,
0.6795313358306885,0.75,877,11,,,,
0.700786828994751,0.375,878,11,,,,
0.6970502138137817,0.4375,879,11,,,,
0.7006110548973083,0.375,880,11,,,,
0.6837597489356995,0.6875,881,11,,,,
0.6936488151550293,0.5,882,11,,,,
0.6852332949638367,0.6875,883,11,,,,
0.6958054304122925,0.4375,884,11,,,,
0.693425714969635,0.5,885,11,,,,
0.698063850402832,0.375,886,11,,,,
0.6910296678543091,0.5625,887,11,,,,
0.695345401763916,0.4375,888,11,,,,
0.6935016512870789,0.5,889,11,,,,
0.6852303743362427,0.75,890,11,,,,
0.6972939968109131,0.375,891,11,,,,
0.6868438720703125,0.6875,892,11,,,,
0.6910446882247925,0.5625,893,11,,,,
0.6954317092895508,0.4375,894,11,,,,
0.6932286620140076,0.5,895,11,,,,
0.686991810798645,0.6875,896,11,,,,
0.6866042613983154,0.6875,897,11,,,,
0.6955822706222534,0.4375,898,11,,,,
0.6986978054046631,0.375,899,11,,,,
0.6960327625274658,0.4375,900,11,,,,
0.6961239576339722,0.4375,901,11,,,,
0.6962036490440369,0.4375,902,11,,,,
0.6858843564987183,0.6875,903,11,,,,
0.6882799863815308,0.625,904,11,,,,
0.690813422203064,0.5625,905,11,,,,
0.6860069036483765,0.6875,906,11,,,,
0.6933096051216125,0.5,907,11,,,,
0.6934456825256348,0.5,908,11,,,,
0.6982336044311523,0.375,909,11,,,,
0.6960439682006836,0.4375,910,11,,,,
0.698951244354248,0.375,911,11,,,,
0.6984757781028748,0.375,912,11,,,,
0.6931803226470947,0.5,913,11,,,,
0.6933345794677734,0.5,914,11,,,,
0.6990725994110107,0.3125,915,11,,,,
0.6980615258216858,0.3125,916,11,,,,
0.6922731399536133,0.5625,917,11,,,,
0.6948078274726868,0.375,918,11,,,,
0.6931476593017578,0.5,919,11,,,,
0.6926757097244263,0.6875,920,11,,,,
0.6932666301727295,0.4375,921,11,,,,
0.6924012899398804,0.625,922,11,,,,
0.6924237608909607,0.5625,923,11,,,,
0.6922013163566589,0.5625,924,11,,,,
0.696158766746521,0.375,925,11,,,,
0.6916430592536926,0.5625,926,11,,,,
0.6965672969818115,0.375,927,11,,,,
0.686161458492279,0.75,928,11,,,,
0.6971801519393921,0.375,929,11,,,,
0.6932152509689331,0.5,930,11,,,,
0.6933246850967407,0.5,931,11,,,,
0.689239501953125,0.625,932,11,,,,
0.6873703002929688,0.6875,933,11,,,,
0.6893640756607056,0.625,934,11,,,,
0.6864362955093384,0.7142857313156128,935,11,,,,
,,935,11,0.6921398043632507,0.5043010711669922,,
0.6910116076469421,0.5625,936,12,,,,
0.6958059072494507,0.4375,937,12,,,,
0.6961029171943665,0.4375,938,12,,,,
0.6961876153945923,0.4375,939,12,,,,
0.6963364481925964,0.4375,940,12,,,,
0.6992406845092773,0.375,941,12,,,,
0.6935359239578247,0.5,942,12,,,,
0.6880475878715515,0.625,943,12,,,,
0.69090336561203,0.5625,944,12,,,,
0.6959898471832275,0.4375,945,12,,,,
0.7008813619613647,0.3125,946,12,,,,
0.6956285238265991,0.4375,947,12,,,,
0.691247284412384,0.5625,948,12,,,,
0.6881189346313477,0.6875,949,12,,,,
0.6964081525802612,0.375,950,12,,,,
0.6903678774833679,0.625,951,12,,,,
0.696104109287262,0.375,952,12,,,,
0.6906964182853699,0.625,953,12,,,,
0.6932609677314758,0.5,954,12,,,,
0.6922347545623779,0.5625,955,12,,,,
0.6951918005943298,0.375,956,12,,,,
0.6939846277236938,0.4375,957,12,,,,
0.6943899989128113,0.375,958,12,,,,
0.6920871734619141,0.625,959,12,,,,
0.6939767003059387,0.375,960,12,,,,
0.6923775672912598,0.625,961,12,,,,
0.6926570534706116,0.5625,962,12,,,,
0.693822979927063,0.4375,963,12,,,,
0.6940466165542603,0.4375,964,12,,,,
0.6942338347434998,0.4375,965,12,,,,
0.6919320821762085,0.5625,966,12,,,,
0.6905621886253357,0.625,967,12,,,,
0.6904246807098389,0.625,968,12,,,,
0.6918315887451172,0.5625,969,12,,,,
0.6904928684234619,0.625,970,12,,,,
0.6932685375213623,0.5,971,12,,,,
0.6931365132331848,0.5,972,12,,,,
0.6889015436172485,0.6875,973,12,,,,
0.6904353499412537,0.625,974,12,,,,
0.6974937319755554,0.3125,975,12,,,,
0.6957328915596008,0.375,976,12,,,,
0.6942210793495178,0.4375,977,12,,,,
0.6924400329589844,0.5625,978,12,,,,
0.6925497055053711,0.5625,979,12,,,,
0.6922489404678345,0.625,980,12,,,,
0.6947493553161621,0.25,981,12,,,,
0.6924031972885132,0.6875,982,12,,,,
0.6931450963020325,0.5,983,12,,,,
0.6927433013916016,0.6875,984,12,,,,
0.6932932138442993,0.4375,985,12,,,,
0.6937289237976074,0.375,986,12,,,,
0.6931847333908081,0.5,987,12,,,,
0.6931501030921936,0.5,988,12,,,,
0.6934483051300049,0.3125,989,12,,,,
0.6933135986328125,0.375,990,12,,,,
0.6934266090393066,0.4375,991,12,,,,
0.6935200691223145,0.375,992,12,,,,
0.6930952072143555,0.625,993,12,,,,
0.6930078864097595,0.625,994,12,,,,
0.6932557225227356,0.4375,995,12,,,,
0.693916916847229,0.375,996,12,,,,
0.6922334432601929,0.6875,997,12,,,,
0.693839430809021,0.375,998,12,,,,
0.6927539110183716,0.5625,999,12,,,,
0.6932845711708069,0.5,1000,12,,,,
0.692941427230835,0.5,1001,12,,,,
0.693253755569458,0.5,1002,12,,,,
0.692578911781311,0.5625,1003,12,,,,
0.692253828048706,0.625,1004,12,,,,
0.6951480507850647,0.3125,1005,12,,,,
0.6932617425918579,0.5,1006,12,,,,
0.6939586400985718,0.4375,1007,12,,,,
0.6948902606964111,0.375,1008,12,,,,
0.6951339840888977,0.375,1009,12,,,,
0.6956228017807007,0.3125,1010,12,,,,
0.6938464045524597,0.4375,1011,12,,,,
0.6924928426742554,0.625,1012,12,,,,
0.6944829821586609,0.1428571492433548,1013,12,,,,
,,1013,12,0.6931034326553345,0.49247312545776367,,
0.6930599212646484,0.5,1014,13,,,,
0.693742036819458,0.4375,1015,13,,,,
0.693076491355896,0.5,1016,13,,,,
0.6921776533126831,0.5625,1017,13,,,,
0.6931650638580322,0.5,1018,13,,,,
0.6959031820297241,0.375,1019,13,,,,
0.6917300820350647,0.5625,1020,13,,,,
0.694829523563385,0.4375,1021,13,,,,
0.6962904930114746,0.375,1022,13,,,,
0.6890263557434082,0.6875,1023,13,,,,
0.6959478855133057,0.375,1024,13,,,,
0.6932715177536011,0.5,1025,13,,,,
0.6961843967437744,0.3125,1026,13,,,,
0.6923525333404541,0.5625,1027,13,,,,
0.6919126510620117,0.625,1028,13,,,,
0.6931653022766113,0.5,1029,13,,,,
0.6940180063247681,0.3125,1030,13,,,,
0.6930409669876099,0.5,1031,13,,,,
0.6929718255996704,0.625,1032,13,,,,
0.6928091049194336,0.5625,1033,13,,,,
0.6944069862365723,0.3125,1034,13,,,,
0.6935703754425049,0.4375,1035,13,,,,
0.6929110288619995,0.5,1036,13,,,,
0.6939029693603516,0.375,1037,13,,,,
0.6927379965782166,0.625,1038,13,,,,
0.6932611465454102,0.4375,1039,13,,,,
0.6931735873222351,0.5,1040,13,,,,
0.6931595802307129,0.5,1041,13,,,,
0.6933847069740295,0.4375,1042,13,,,,
0.6945148706436157,0.3125,1043,13,,,,
0.6931798458099365,0.5,1044,13,,,,
0.6927201747894287,0.5625,1045,13,,,,
0.6924614906311035,0.5625,1046,13,,,,
0.693230926990509,0.5,1047,13,,,,
0.6953020095825195,0.3125,1048,13,,,,
0.6924625635147095,0.5625,1049,13,,,,
0.6903960704803467,0.75,1050,13,,,,
0.6955307722091675,0.3125,1051,13,,,,
0.6924630403518677,0.5625,1052,13,,,,
0.6932815909385681,0.5,1053,13,,,,
0.6937664747238159,0.4375,1054,13,,,,
0.6925508975982666,0.5625,1055,13,,,,
0.691498875617981,0.625,1056,13,,,,
0.6959951519966125,0.3125,1057,13,,,,
0.6942870020866394,0.4375,1058,13,,,,
0.6911961436271667,0.625,1059,13,,,,
0.6900869011878967,0.6875,1060,13,,,,
0.6965489983558655,0.3125,1061,13,,,,
0.6918879747390747,0.5625,1062,13,,,,
0.6931873559951782,0.5,1063,13,,,,
0.6979559659957886,0.3125,1064,13,,,,
0.6932774782180786,0.5,1065,13,,,,
0.6931697130203247,0.5,1066,13,,,,
0.6876429319381714,0.75,1067,13,,,,
0.6931402683258057,0.5,1068,13,,,,
0.6960930824279785,0.375,1069,13,,,,
0.6960147619247437,0.375,1070,13,,,,
0.6891520023345947,0.6875,1071,13,,,,
0.6916212439537048,0.5625,1072,13,,,,
0.6949808597564697,0.4375,1073,13,,,,
0.6990941762924194,0.3125,1074,13,,,,
0.6914349794387817,0.5625,1075,13,,,,
0.6872786283493042,0.6875,1076,13,,,,
0.693314790725708,0.5,1077,13,,,,
0.6818529367446899,0.8125,1078,13,,,,
0.6933501362800598,0.5,1079,13,,,,
0.6880344152450562,0.625,1080,13,,,,
0.6906890869140625,0.5625,1081,13,,,,
0.6963338851928711,0.4375,1082,13,,,,
0.6964688897132874,0.4375,1083,13,,,,
0.7022820711135864,0.3125,1084,13,,,,
0.701573371887207,0.3125,1085,13,,,,
0.700858473777771,0.3125,1086,13,,,,
0.6996983289718628,0.3125,1087,13,,,,
0.687527060508728,0.6875,1088,13,,,,
0.6983310580253601,0.3125,1089,13,,,,
0.6873207092285156,0.75,1090,13,,,,
0.6882666945457458,0.7142857313156128,1091,13,,,,
,,1091,13,0.6926462054252625,0.49426522850990295,,
0.6890614032745361,0.6875,1092,14,,,,
0.688864529132843,0.6875,1093,14,,,,
0.6873327493667603,0.75,1094,14,,,,
0.6856210231781006,0.8125,1095,14,,,,
0.6914302706718445,0.5625,1096,14,,,,
0.6952909231185913,0.4375,1097,14,,,,
0.6909312009811401,0.5625,1098,14,,,,
0.6933302879333496,0.5,1099,14,,,,
0.6880103945732117,0.625,1100,14,,,,
0.6960551738739014,0.4375,1101,14,,,,
0.7047432065010071,0.25,1102,14,,,,
0.6933838725090027,0.5,1103,14,,,,
0.6873507499694824,0.625,1104,14,,,,
0.6866562366485596,0.625,1105,14,,,,
0.7039576768875122,0.3125,1106,14,,,,
0.6899242997169495,0.5625,1107,14,,,,
0.6898859739303589,0.5625,1108,14,,,,
0.6972383260726929,0.4375,1109,14,,,,
0.6824367046356201,0.6875,1110,14,,,,
0.6897228956222534,0.5625,1111,14,,,,
0.705176055431366,0.3125,1112,14,,,,
0.7050209641456604,0.3125,1113,14,,,,
0.6970549821853638,0.4375,1114,14,,,,
0.6901209354400635,0.5625,1115,14,,,,
0.7026326656341553,0.3125,1116,14,,,,
0.6850351691246033,0.6875,1117,14,,,,
0.6908475756645203,0.5625,1118,14,,,,
0.7004770040512085,0.3125,1119,14,,,,
0.693310558795929,0.5,1120,14,,,,
0.6915628910064697,0.5625,1121,14,,,,
0.6946941614151001,0.4375,1122,14,,,,
0.694357693195343,0.4375,1123,14,,,,
0.691359281539917,0.625,1124,14,,,,
0.6943628787994385,0.375,1125,14,,,,
0.693090558052063,0.5,1126,14,,,,
0.6932154893875122,0.3125,1127,14,,,,
0.6929329037666321,0.625,1128,14,,,,
0.6940913200378418,0.3125,1129,14,,,,
0.6937400698661804,0.4375,1130,14,,,,
0.693845272064209,0.4375,1131,14,,,,
0.6937487125396729,0.4375,1132,14,,,,
0.6931610107421875,0.5,1133,14,,,,
0.6938042640686035,0.4375,1134,14,,,,
0.6917897462844849,0.625,1135,14,,,,
0.6924772262573242,0.5625,1136,14,,,,
0.6921058297157288,0.5625,1137,14,,,,
0.692270040512085,0.5625,1138,14,,,,
0.6942919492721558,0.4375,1139,14,,,,
0.69313645362854,0.5,1140,14,,,,
0.6870744228363037,0.75,1141,14,,,,
0.6951282620429993,0.4375,1142,14,,,,
0.686443030834198,0.6875,1143,14,,,,
0.6988977193832397,0.375,1144,14,,,,
0.693481981754303,0.5,1145,14,,,,
0.6934581995010376,0.5,1146,14,,,,
0.6934212446212769,0.5,1147,14,,,,
0.6877233386039734,0.625,1148,14,,,,
0.690466582775116,0.5625,1149,14,,,,
0.6965034008026123,0.4375,1150,14,,,,
0.70222407579422,0.3125,1151,14,,,,
0.6934986114501953,0.5,1152,14,,,,
0.6883902549743652,0.625,1153,14,,,,
0.6958200931549072,0.4375,1154,14,,,,
0.6932868361473083,0.5,1155,14,,,,
0.6783781051635742,0.9375,1156,14,,,,
0.6932120323181152,0.5,1157,14,,,,
0.7028367519378662,0.25,1158,14,,,,
0.6999748945236206,0.3125,1159,14,,,,
0.6954932808876038,0.4375,1160,14,,,,
0.6931464672088623,0.5,1161,14,,,,
0.6932046413421631,0.5,1162,14,,,,
0.693196177482605,0.5,1163,14,,,,
0.6977331638336182,0.3125,1164,14,,,,
0.6906488537788391,0.625,1165,14,,,,
0.6942571401596069,0.4375,1166,14,,,,
0.694339394569397,0.4375,1167,14,,,,
0.6922038793563843,0.5625,1168,14,,,,
0.6924601197242737,0.5714285969734192,1169,14,,,,
,,1169,14,0.6932636499404907,0.4982078969478607,,
0.6942557096481323,0.375,1170,15,,,,
0.6936079263687134,0.3125,1171,15,,,,
0.6930875182151794,0.5,1172,15,,,,
0.6925808787345886,0.5625,1173,15,,,,
0.6932798624038696,0.5,1174,15,,,,
0.6930968165397644,0.5,1175,15,,,,
0.6951817870140076,0.375,1176,15,,,,
0.69316166639328,0.5,1177,15,,,,
0.6919032335281372,0.5625,1178,15,,,,
0.6899769902229309,0.625,1179,15,,,,
0.6852900385856628,0.75,1180,15,,,,
0.7006018161773682,0.3125,1181,15,,,,
0.6906769275665283,0.5625,1182,15,,,,
0.6874493956565857,0.625,1183,15,,,,
0.6968463659286499,0.4375,1184,15,,,,
0.6825827360153198,0.6875,1185,15,,,,
0.6976513862609863,0.4375,1186,15,,,,
0.7021080255508423,0.375,1187,15,,,,
0.6981217861175537,0.4375,1188,15,,,,
0.6848889589309692,0.625,1189,15,,,,
0.6938175559043884,0.5,1190,15,,,,
0.6845070719718933,0.625,1191,15,,,,
0.7034264206886292,0.375,1192,15,,,,
0.7034638524055481,0.375,1193,15,,,,
0.6892127990722656,0.5625,1194,15,,,,
0.6752048134803772,0.75,1195,15,,,,
0.7031182050704956,0.375,1196,15,,,,
0.6983610391616821,0.4375,1197,15,,,,
0.6847324967384338,0.625,1198,15,,,,
0.7028228044509888,0.375,1199,15,,,,
0.6803444027900696,0.6875,1200,15,,,,
0.6937090158462524,0.5,1201,15,,,,
0.6893644332885742,0.5625,1202,15,,,,
0.6981878280639648,0.4375,1203,15,,,,
0.6808338165283203,0.6875,1204,15,,,,
0.6807715892791748,0.6875,1205,15,,,,
0.6893567442893982,0.5625,1206,15,,,,
0.6982343196868896,0.4375,1207,15,,,,
0.6982325315475464,0.4375,1208,15,,,,
0.6893210411071777,0.5625,1209,15,,,,
0.6808803081512451,0.6875,1210,15,,,,
0.7063896656036377,0.3125,1211,15,,,,
0.6936835646629333,0.5,1212,15,,,,
0.6936103105545044,0.5,1213,15,,,,
0.6827067136764526,0.6875,1214,15,,,,
0.6865583658218384,0.625,1215,15,,,,
0.6968295574188232,0.4375,1216,15,,,,
0.6967123746871948,0.4375,1217,15,,,,
0.6934562921524048,0.5,1218,15,,,,
0.6965300440788269,0.4375,1219,15,,,,
0.6904574632644653,0.5625,1220,15,,,,
0.6992489099502563,0.375,1221,15,,,,
0.6852138042449951,0.6875,1222,15,,,,
0.6933549642562866,0.5,1223,15,,,,
0.6932135224342346,0.5,1224,15,,,,
0.6910773515701294,0.5625,1225,15,,,,
0.6953682899475098,0.4375,1226,15,,,,
0.6953266859054565,0.4375,1227,15,,,,
0.6913384199142456,0.5625,1228,15,,,,
0.6893524527549744,0.625,1229,15,,,,
0.6970736384391785,0.375,1230,15,,,,
0.6913782358169556,0.5625,1231,15,,,,
0.6877720355987549,0.6875,1232,15,,,,
0.6913600564002991,0.5625,1233,15,,,,
0.6914258599281311,0.5625,1234,15,,,,
0.6988905072212219,0.3125,1235,15,,,,
0.7003235816955566,0.25,1236,15,,,,
0.6962218284606934,0.375,1237,15,,,,
0.6943645477294922,0.4375,1238,15,,,,
0.6940722465515137,0.4375,1239,15,,,,
0.6955665946006775,0.25,1240,15,,,,
0.6933188438415527,0.4375,1241,15,,,,
0.6931215524673462,0.5,1242,15,,,,
0.6947473287582397,0.3125,1243,15,,,,
0.6918767094612122,0.625,1244,15,,,,
0.6914783716201782,0.625,1245,15,,,,
0.69221031665802,0.5625,1246,15,,,,
0.6892019510269165,0.7142857313156128,1247,15,,,,
,,1247,15,0.6938062906265259,0.4949820935726166,,
0.6932258009910583,0.5,1248,16,,,,
0.6948743462562561,0.4375,1249,16,,,,
0.6912858486175537,0.5625,1250,16,,,,
0.6999372243881226,0.3125,1251,16,,,,
0.6933193206787109,0.5,1252,16,,,,
0.6932868957519531,0.5,1253,16,,,,
0.693327784538269,0.5,1254,16,,,,
0.6977816820144653,0.375,1255,16,,,,
0.6911787390708923,0.5625,1256,16,,,,
0.6889309883117676,0.625,1257,16,,,,
0.7021906971931458,0.25,1258,16,,,,
0.691100001335144,0.5625,1259,16,,,,
0.680544912815094,0.875,1260,16,,,,
0.6890368461608887,0.625,1261,16,,,,
0.6865814924240112,0.6875,1262,16,,,,
0.7006704211235046,0.3125,1263,16,,,,
0.6958416700363159,0.4375,1264,16,,,,
0.6932910084724426,0.5,1265,16,,,,
0.7064669132232666,0.1875,1266,16,,,,
